# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0652
        2     0.00000     0.9947E+02     1.000     2   2.0695
        3     0.00000     0.8122E+02     1.000     2   2.2957
        4     0.00000     0.8106E+02     1.000     2   2.2974
        5     0.00000     0.9671E+01     1.000     2   2.9255
        6     0.00000     0.3883E+02     1.000     2   2.9679
        7     0.00000     0.3877E+02     1.000     2   2.9697
        8     0.00000     0.9096E+01     1.000     2   2.9955
        9     0.00000     0.8149E+01     1.000     2   3.1247
       10     0.00000     0.8092E+01     1.000     2   3.1332
       11     0.00000     0.3314E+02     1.000     2   3.1454
       12     0.00000     0.8000E+01     1.000     2   3.1469
       13     0.00000     0.3254E+02     1.000     2   3.1670
       14     0.00000     0.5458E+02     2.000     3   3.1775
       15     0.00000     0.5399E+02     2.000     3   3.1783
       16     0.00000     0.7762E+01     1.000     2   3.1834
       17     0.00000     0.3203E+02     1.000     2   3.2080
       18     0.00000     0.3145E+02     1.000     2   3.2306
       19     0.00000     0.6314E+02     2.000     3   3.2953
       20     0.00000     0.6475E+02     2.000     3   3.3086
       21     0.00000     0.6966E+01     1.000     2   3.3171
       22     0.00000     0.6696E+01     1.000     2   3.3671
       23     0.00000     0.2384E+02     1.000     4   3.3852
       24     0.00000     0.2311E+02     1.000     4   3.3887
       25     0.00000     0.4049E+02     1.000     4   3.4451
       26     0.00000     0.4322E+02     1.000     4   3.4502
       27     0.00000     0.2414E+02     1.000     2   3.5685
       28     0.00000     0.6786E+01     2.000     3   3.5898
       29     0.00000     0.5637E+01     1.000     2   3.5920
       30     0.00000     0.6745E+01     2.000     3   3.5975
       31     0.00000     0.2350E+02     1.000     2   3.6042
       32     0.00000     0.9810E+01     2.000     3   3.6479
       33     0.00000     0.3195E+02     2.000     3   3.6668
       34     0.00000     0.5601E+01     2.000     3   3.6683
       35     0.00000     0.8191E+01     2.000     3   3.6721
       36     0.00000     0.5615E+01     2.000     3   3.6735
       37     0.00000     0.3198E+02     2.000     3   3.6759
       38     0.00000     0.7853E+01     2.000     3   3.7237
       39     0.00000     0.1476E+02     2.000     3   3.7931
       40     0.00000     0.1102E+02     2.000     4   3.8002
       41     0.00000     0.1109E+02     2.000     4   3.8052
       42     0.00000     0.1989E+02     1.000     2   3.8290
       43     0.00000     0.1902E+02     1.000     2   3.8918
       44     0.00000     0.6241E+01     2.000     3   3.9451
       45     0.00000     0.6220E+01     2.000     3   3.9464
       46     0.00000     0.6393E+01     2.000     3   3.9600
       47     0.00000     0.6524E+01     2.000     3   3.9652
       48     0.00000     0.7148E+01     2.000     3   3.9894
       49     0.00000     0.7826E+01     2.000     3   4.0077
       50     0.00000     0.5060E+01     1.000     4   4.0177
       51     0.00000     0.1339E+02     2.000     3   4.0802
       52     0.00000     0.1248E+02     2.000     3   4.0833
       53     0.00000     0.4325E+01     1.000     4   4.0878
       54     0.00000     0.1341E+02     2.000     3   4.1003
       55     0.00000     0.1511E+02     2.000     3   4.1027
       57     0.00000     0.9765E+01     1.000     4   4.1211
       60     0.00000     0.9953E+01     1.000     4   4.1257
       61     0.00000     0.1475E+02     2.000     3   4.1294
       62     0.00000     0.1127E+02     1.000     4   4.1305
       63     0.00000     0.3253E+01     2.000     4   4.1347
       64     0.00000     0.1115E+02     1.000     4   4.1390
       65     0.00000     0.1569E+02     1.000     2   4.1439
       66     0.00000     0.8813E+01     2.000     3   4.1447
       67     0.00000     0.4324E+01     2.000     3   4.1500
       68     0.00000     0.1558E+02     1.000     2   4.1536
       70     0.00000     0.3754E+01     1.000     2   4.1714
       71     0.00000     0.4036E+02     2.000     3   4.1929
       72     0.00000     0.4037E+02     2.000     3   4.2009
       73     0.00000     0.3758E+01     1.000     4   4.2116
       74     0.00000     0.3806E+01     1.000     4   4.2168
       75     0.00000     0.3640E+01     1.000     2   4.2181
       76     0.00000     0.4218E+02     2.000     3   4.2247
       77     0.00000     0.3709E+01     1.000     4   4.2253
       78     0.00000     0.4325E+02     2.000     3   4.2288
       80     0.00000     0.2930E+02     1.000     4   4.2419
       81     0.00000     0.8916E+01     2.000     3   4.2442
       82     0.00000     0.1372E+02     2.000     3   4.2475
       83     0.00000     0.2938E+02     1.000     4   4.2481
       84     0.00000     0.1461E+02     1.000     2   4.2494
       85     0.00000     0.7450E+01     2.000     4   4.2525
       86     0.00000     0.3950E+01     2.000     5   4.2559
       87     0.00000     0.3787E+01     2.000     5   4.2568
       88     0.00000     0.4285E+02     2.000     3   4.2682
       89     0.00000     0.1443E+02     1.000     2   4.2687
       90     0.00000     0.7305E+01     2.000     4   4.2710
       91     0.00000     0.5581E+02     2.000     4   4.2737
       92     0.00000     0.4118E+01     1.000     4   4.2749
       93     0.00000     0.5698E+02     2.000     4   4.2760
       94     0.00000     0.4352E+02     2.000     3   4.2805
       95     0.00000     0.1254E+02     2.000     3   4.2869
       96     0.00000     0.2485E+02     1.000     4   4.2871
       97     0.00000     0.3292E+02     1.000     4   4.2869
       98     0.00000     0.2489E+02     1.000     4   4.2897
       99     0.00000     0.3391E+02     1.000     4   4.2923
      100     0.00000     0.1921E+02     2.000     4   4.2950
      101     0.00000     0.1898E+02     2.000     4   4.2946
      103     0.00000     0.4177E+02     1.000     4   4.3039
      104     0.00000     0.4035E+02     1.000     4   4.3055
      105     0.00000     0.1364E+02     1.000     4   4.3235
      106     0.00000     0.4122E+01     2.000     4   4.3273
      107     0.00000     0.5745E+01     2.000     5   4.3319
      108     0.00000     0.5583E+01     2.000     5   4.3353
      109     0.00000     0.3343E+01     1.000     2   4.3492
      110     0.00000     0.1931E+02     2.000     4   4.3524
      111     0.00000     0.3195E+01     2.000     4   4.3609
      113     0.00000     0.1927E+02     2.000     4   4.3638
      116     0.00000     0.3011E+02     2.000     3   4.3810
      118     0.00000     0.4578E+02     2.000     4   4.3997
      119     0.00000     0.2963E+02     2.000     3   4.4007
      120     0.00000     0.3689E+01     2.000     4   4.4053
      121     0.00000     0.2354E+02     2.000     4   4.4075
      122     0.00000     0.4606E+02     2.000     4   4.4125
      123     0.00000     0.2350E+02     2.000     4   4.4174
      124     0.00000     0.6003E+01     2.000     3   4.4244
      125     0.00000     0.4552E+02     2.000     4   4.4324
      126     0.00000     0.4602E+02     2.000     4   4.4392
      128     0.00000     0.7492E+01     2.000     3   4.4406
      129     0.00000     0.1148E+02     2.000     3   4.4631
      130     0.00000     0.1145E+02     1.000     6   4.4636
      131     0.00000     0.1134E+02     1.000     6   4.4672
      132     0.00000     0.3644E+01     2.000     3   4.4750
      133     0.00000     0.9050E+01     2.000     5   4.4771
      134     0.00000     0.7121E+02     2.000     5   4.4814
      135     0.00000     0.7171E+02     2.000     5   4.4864
      136     0.00000     0.6936E+02     2.000     5   4.4974
      137     0.00000     0.6877E+02     2.000     5   4.4975
      138     0.00000     0.1209E+02     2.000     4   4.5005
      139     0.00000     0.5053E+02     2.000     5   4.5023
      140     0.00000     0.3389E+01     2.000     3   4.5038
      142     0.00000     0.5129E+02     2.000     5   4.5054
      143     0.00000     0.2564E+02     1.000     4   4.5126
      144     0.00000     0.8422E+02     2.000     5   4.5132
      145     0.00000     0.8644E+02     2.000     5   4.5143
      146     0.00000     0.2142E+02     1.000     4   4.5253
      147     0.00000     0.4087E+02     2.000     4   4.5309
      148     0.00000     0.2525E+02     1.000     4   4.5327
      150     0.00000     0.4132E+02     2.000     4   4.5423
      151     0.00000     0.1231E+02     1.000     2   4.5467
      152     0.00000     0.2128E+02     1.000     4   4.5477
      153     0.00000     0.6851E+02     2.000     5   4.5496
      154     0.00000     0.2945E+01     1.000     2   4.5507
      155     0.00000     0.3432E+01     2.000     3   4.5514
      156     0.00000     0.6991E+02     2.000     5   4.5541
      157     0.00000     0.4348E+02     2.000     5   4.5574
