PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   1.000  index, nleg, degeneracy, r=  2.0503
      x           y           z     ipot  label      rleg      beta        eta
   -0.087280    0.321150    2.023070   9 'N     '     2.0503  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     2.0503  180.0000    0.0000
     2    2   1.000  index, nleg, degeneracy, r=  2.0637
      x           y           z     ipot  label      rleg      beta        eta
   -1.376250   -1.484940   -0.399460   9 'N     '     2.0637  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     2.0637  180.0000    0.0000
     3    2   1.000  index, nleg, degeneracy, r=  2.3012
      x           y           z     ipot  label      rleg      beta        eta
   -0.757030    1.836490   -1.161710  10 'S     '     2.3012  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     2.3012  180.0000    0.0000
     4    2   1.000  index, nleg, degeneracy, r=  2.3012
      x           y           z     ipot  label      rleg      beta        eta
    2.113410   -0.689560   -0.596030  10 'S     '     2.3016  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     2.3016  180.0000    0.0000
     5    2   1.000  index, nleg, degeneracy, r=  2.8890
      x           y           z     ipot  label      rleg      beta        eta
    0.334840    0.484210   -2.828360   6 'H     '     2.8890  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     2.8890  180.0000    0.0000
     6    2   1.000  index, nleg, degeneracy, r=  2.9596
      x           y           z     ipot  label      rleg      beta        eta
   -2.545630   -1.186710   -0.933130   3 'C     '     2.9596  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     2.9596  180.0000    0.0000
     7    2   1.000  index, nleg, degeneracy, r=  2.9671
      x           y           z     ipot  label      rleg      beta        eta
    0.921070    0.022380    2.820460   3 'C     '     2.9671  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     2.9671  180.0000    0.0000
     8    2   1.000  index, nleg, degeneracy, r=  3.0206
      x           y           z     ipot  label      rleg      beta        eta
   -2.217070    1.662750    1.201740   6 'H     '     3.0206  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     3.0206  180.0000    0.0000
     9    2   1.000  index, nleg, degeneracy, r=  3.1195
      x           y           z     ipot  label      rleg      beta        eta
   -2.894330   -0.188790   -1.148240   6 'H     '     3.1195  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     3.1195  180.0000    0.0000
    10    2   1.000  index, nleg, degeneracy, r=  3.1297
      x           y           z     ipot  label      rleg      beta        eta
   -1.057210    0.923120    2.797400   2 'C     '     3.1297  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     3.1297  180.0000    0.0000
    11    2   1.000  index, nleg, degeneracy, r=  3.1308
      x           y           z     ipot  label      rleg      beta        eta
   -0.498310    1.190940   -2.852200   4 'C     '     3.1308  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     3.1308  180.0000    0.0000
    12    2   1.000  index, nleg, degeneracy, r=  3.1487
      x           y           z     ipot  label      rleg      beta        eta
    1.842420   -0.446680    2.513990   6 'H     '     3.1487  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     3.1487  180.0000    0.0000
    13    2   1.000  index, nleg, degeneracy, r=  3.1513
      x           y           z     ipot  label      rleg      beta        eta
    2.163550    1.372720   -1.834580   6 'H     '     3.1513  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     3.1513  180.0000    0.0000
    14    2   1.000  index, nleg, degeneracy, r=  3.1600
      x           y           z     ipot  label      rleg      beta        eta
   -1.309390   -2.859460   -0.307760   2 'C     '     3.1600  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     3.1600  180.0000    0.0000
    15    3   2.000  index, nleg, degeneracy, r=  3.1686
      x           y           z     ipot  label      rleg      beta        eta
   -0.087280    0.321150    2.023070   9 'N     '     2.0503   58.1174    0.0000
    0.921070    0.022380    2.820460   3 'C     '     1.3198  144.0738    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     2.9671  157.8088    0.0000
    16    3   2.000  index, nleg, degeneracy, r=  3.1714
      x           y           z     ipot  label      rleg      beta        eta
   -1.376250   -1.484940   -0.399460   9 'N     '     2.0637   59.5582    0.0000
   -2.545630   -1.186710   -0.933130   3 'C     '     1.3195  143.0476    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     2.9596  157.3942    0.0000
    17    2   1.000  index, nleg, degeneracy, r=  3.1744
      x           y           z     ipot  label      rleg      beta        eta
    0.774250   -3.078130   -0.051600   6 'H     '     3.1744  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     3.1744  180.0000    0.0000
    18    2   1.000  index, nleg, degeneracy, r=  3.1872
      x           y           z     ipot  label      rleg      beta        eta
    2.328880    2.106840    0.543740   6 'H     '     3.1872  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     3.1872  180.0000    0.0000
    19    2   1.000  index, nleg, degeneracy, r=  3.2072
      x           y           z     ipot  label      rleg      beta        eta
    2.860250    0.882520   -1.151510   4 'C     '     3.2072  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Zn    '     3.2072  180.0000    0.0000
    20    3   2.000  index, nleg, degeneracy, r=  3.2797
      x           y           z     ipot  label      rleg      beta        eta
   -0.087280    0.321150    2.023070   9 'N     '     2.0503   49.2921    0.0000
   -1.057210    0.923120    2.797400   2 'C     '     1.3794  150.2256    0.0000
