# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0055
        2     0.00000     0.3495E+02     1.000     2   2.9847
        3     0.00000     0.3330E+02     1.000     2   3.0326
        4     0.00000     0.6063E+02     2.000     3   3.1547
        5     0.00000     0.5714E+02     2.000     3   3.2077
        6     0.00000     0.6975E+01     1.000     2   3.2105
        7     0.00000     0.6834E+01     1.000     2   3.2354
        8     0.00000     0.3568E+02     1.000     4   3.3248
        9     0.00000     0.3287E+02     1.000     4   3.3829
       10     0.00000     0.6289E+01     2.000     3   3.6491
       11     0.00000     0.6019E+01     2.000     3   3.6601
       12     0.00000     0.5522E+01     2.000     3   3.6824
       13     0.00000     0.5592E+01     2.000     3   3.6910
       14     0.00000     0.1254E+02     2.000     4   3.8192
       15     0.00000     0.1044E+02     2.000     4   3.8352
       16     0.00000     0.1022E+02     1.000     4   4.0110
       18     0.00000     0.1465E+02     1.000     2   4.1218
       20     0.00000     0.4331E+02     2.000     3   4.1478
       21     0.00000     0.3440E+02     1.000     4   4.1737
       22     0.00000     0.1399E+02     1.000     2   4.1834
       23     0.00000     0.4079E+02     2.000     3   4.2106
       24     0.00000     0.3629E+02     2.000     3   4.2210
       25     0.00000     0.6189E+01     2.000     5   4.2329
       26     0.00000     0.3190E+02     1.000     4   4.2378
       27     0.00000     0.5538E+02     2.000     4   4.2469
       28     0.00000     0.2047E+02     2.000     4   4.2634
       29     0.00000     0.1840E+02     2.000     4   4.2684
       30     0.00000     0.8501E+01     2.000     5   4.2747
       31     0.00000     0.4228E+01     2.000     5   4.2848
       32     0.00000     0.3391E+02     2.000     3   4.2899
       33     0.00000     0.2473E+02     1.000     4   4.3040
       34     0.00000     0.7136E+01     2.000     5   4.3071
       35     0.00000     0.5039E+02     2.000     4   4.3171
       36     0.00000     0.3473E+02     1.000     4   4.3201
       37     0.00000     0.2356E+02     2.000     4   4.3569
       38     0.00000     0.4726E+02     2.000     4   4.3911
       39     0.00000     0.3169E+02     1.000     4   4.3963
       40     0.00000     0.1693E+02     1.000     6   4.4029
       41     0.00000     0.2129E+02     1.000     4   4.4099
       42     0.00000     0.8202E+02     2.000     5   4.4170
       43     0.00000     0.5525E+02     2.000     5   4.4385
       44     0.00000     0.1302E+02     1.000     6   4.4600
       45     0.00000     0.4311E+02     2.000     4   4.4650
       46     0.00000     0.7948E+02     2.000     5   4.4740
       47     0.00000     0.8337E+02     2.000     5   4.4902
       48     0.00000     0.7302E+02     2.000     5   4.4922
       49     0.00000     0.4447E+02     2.000     5   4.5270
       50     0.00000     0.4309E+02     2.000     5   4.5321
       51     0.00000     0.7255E+02     2.000     5   4.5715
       52     0.00000     0.6555E+02     2.000     5   4.5851
       53     0.00000     0.6550E+02     1.000     6   4.6441
       54     0.00000     0.5914E+02     1.000     6   4.6603
       55     0.00000     0.6300E+01     2.000     3   4.6628
       56     0.00000     0.1305E+02     2.000     4   4.6887
       57     0.00000     0.7019E+01     2.000     3   4.6893
       58     0.00000     0.1075E+03     2.000     6   4.7021
       59     0.00000     0.1396E+02     2.000     4   4.7165
       60     0.00000     0.4957E+02     1.000     6   4.7466
       61     0.00000     0.5246E+02     1.000     6   4.7602
       62     0.00000     0.8915E+01     2.000     4   4.7619
       63     0.00000     0.9475E+01     2.000     4   4.7958
       64     0.00000     0.1668E+02     2.000     4   4.8380
       65     0.00000     0.6316E+01     2.000     4   4.8402
       66     0.00000     0.8220E+01     2.000     4   4.8463
       67     0.00000     0.1802E+02     2.000     4   4.8594
