# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.4597
        2     0.00000     0.9835E+02     1.000     2   2.4753
        3     0.00000     0.9746E+02     1.000     2   2.4840
        4     0.00000     0.9631E+02     1.000     2   2.4953
        5     0.00000     0.1346E+02     1.000     2   3.1270
        6     0.00000     0.1342E+02     1.000     2   3.1309
        7     0.00000     0.1334E+02     1.000     2   3.1379
        8     0.00000     0.3878E+02     1.000     2   3.4276
        9     0.00000     0.3847E+02     1.000     2   3.4376
       10     0.00000     0.3797E+02     1.000     2   3.4538
       11     0.00000     0.9838E+01     1.000     2   3.5123
       12     0.00000     0.3380E+02     1.000     2   3.6015
       13     0.00000     0.8061E+01     1.000     2   3.7763
       14     0.00000     0.1711E+02     2.000     3   3.8239
       15     0.00000     0.1669E+02     2.000     3   3.8387
       16     0.00000     0.1711E+02     2.000     3   3.8436
       17     0.00000     0.4322E+02     2.000     3   3.8670
       18     0.00000     0.4284E+02     2.000     3   3.8679
       19     0.00000     0.4233E+02     2.000     3   3.8851
       20     0.00000     0.4231E+02     2.000     3   3.9507
       21     0.00000     0.6957E+01     1.000     2   3.9813
       22     0.00000     0.8118E+01     2.000     3   4.0013
       23     0.00000     0.8006E+01     2.000     3   4.0068
       24     0.00000     0.8020E+01     2.000     3   4.0079
       25     0.00000     0.6497E+01     1.000     2   4.0796
       26     0.00000     0.9994E+01     2.000     3   4.1033
       27     0.00000     0.6339E+01     1.000     2   4.1153
       28     0.00000     0.7189E+01     2.000     3   4.1925
       29     0.00000     0.9298E+01     1.000     4   4.2202
       30     0.00000     0.5886E+01     1.000     2   4.2245
       31     0.00000     0.9088E+01     1.000     4   4.2333
       32     0.00000     0.2131E+02     1.000     2   4.2387
       33     0.00000     0.9010E+01     1.000     4   4.2397
       34     0.00000     0.5815E+01     1.000     2   4.2424
       35     0.00000     0.4775E+01     2.000     4   4.2642
       36     0.00000     0.5725E+01     1.000     2   4.2657
       37     0.00000     0.4917E+01     2.000     4   4.2681
       38     0.00000     0.5225E+01     2.000     4   4.2749
       39     0.00000     0.8579E+01     2.000     3   4.2840
       40     0.00000     0.1345E+02     1.000     4   4.2965
       41     0.00000     0.1061E+02     1.000     4   4.2998
       42     0.00000     0.8374E+01     2.000     3   4.3064
       43     0.00000     0.1360E+02     1.000     4   4.3082
       44     0.00000     0.8402E+01     2.000     3   4.3102
       45     0.00000     0.2026E+02     1.000     2   4.3130
       46     0.00000     0.1303E+02     1.000     4   4.3164
       47     0.00000     0.1955E+02     1.000     2   4.3663
       48     0.00000     0.1819E+02     2.000     3   4.3732
       49     0.00000     0.1772E+02     2.000     3   4.3952
       50     0.00000     0.1915E+02     1.000     2   4.3970
       51     0.00000     0.1873E+02     2.000     3   4.3987
       52     0.00000     0.4876E+01     2.000     4   4.4524
       53     0.00000     0.4896E+01     1.000     2   4.5049
       54     0.00000     0.1573E+02     1.000     4   4.5220
       55     0.00000     0.1715E+02     1.000     4   4.5317
       56     0.00000     0.1510E+02     1.000     4   4.5479
       57     0.00000     0.3662E+01     2.000     3   4.5538
       58     0.00000     0.1150E+02     2.000     3   4.5541
       59     0.00000     0.7990E+01     2.000     3   4.5573
       60     0.00000     0.3601E+01     2.000     3   4.5716
       61     0.00000     0.7953E+01     2.000     3   4.5728
       62     0.00000     0.1125E+02     2.000     3   4.5754
       63     0.00000     0.8386E+01     2.000     3   4.5753
       64     0.00000     0.3572E+01     2.000     3   4.5869
       65     0.00000     0.1828E+02     2.000     3   4.6004
       66     0.00000     0.6578E+01     1.000     4   4.6050
       67     0.00000     0.1154E+02     2.000     3   4.6113
       68     0.00000     0.1900E+02     2.000     3   4.6333
       69     0.00000     0.2073E+02     2.000     3   4.6552
       70     0.00000     0.1236E+02     2.000     3   4.6588
       71     0.00000     0.1505E+02     2.000     3   4.6779
       72     0.00000     0.2047E+02     2.000     3   4.6836
       73     0.00000     0.1140E+02     2.000     3   4.6902
       74     0.00000     0.8593E+01     2.000     3   4.6940
       75     0.00000     0.1893E+02     1.000     4   4.6959
       76     0.00000     0.6380E+01     2.000     4   4.7025
       77     0.00000     0.1390E+02     2.000     4   4.7060
       78     0.00000     0.1542E+02     2.000     4   4.7083
       79     0.00000     0.6574E+01     2.000     4   4.7199
       80     0.00000     0.4274E+01     1.000     2   4.7209
       81     0.00000     0.6185E+01     2.000     4   4.7243
       82     0.00000     0.1364E+02     2.000     4   4.7256
       83     0.00000     0.1553E+02     2.000     3   4.7528
       84     0.00000     0.7607E+01     2.000     3   4.7693
       85     0.00000     0.4384E+01     2.000     4   4.7695
       86     0.00000     0.4391E+01     2.000     4   4.7849
       87     0.00000     0.2310E+02     2.000     4   4.7856
       88     0.00000     0.1566E+02     2.000     3   4.7916
       89     0.00000     0.4356E+01     2.000     4   4.7997
       90     0.00000     0.6572E+01     2.000     3   4.8020
       91     0.00000     0.7352E+01     2.000     3   4.8030
       92     0.00000     0.1305E+02     2.000     4   4.8135
       93     0.00000     0.6750E+01     2.000     3   4.8215
       94     0.00000     0.1563E+02     2.000     3   4.8253
       95     0.00000     0.1296E+02     2.000     4   4.8264
       96     0.00000     0.1380E+02     2.000     4   4.8281
       97     0.00000     0.3337E+01     2.000     3   4.8318
       98     0.00000     0.6758E+01     2.000     3   4.8400
       99     0.00000     0.1556E+02     2.000     3   4.8465
