# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   1.9425
        2     0.00000     0.3345E+02     1.000     2   2.9311
        3     0.00000     0.3294E+02     1.000     2   2.9490
        4     0.00000     0.5845E+02     2.000     3   3.1030
        5     0.00000     0.5805E+02     2.000     3   3.1185
        6     0.00000     0.6733E+01     1.000     2   3.1472
        7     0.00000     0.6399E+01     1.000     2   3.2090
        8     0.00000     0.3307E+02     1.000     4   3.2749
        9     0.00000     0.3342E+02     1.000     4   3.2881
       10     0.00000     0.5806E+01     2.000     3   3.5794
       11     0.00000     0.5328E+01     2.000     3   3.6104
       12     0.00000     0.5754E+01     2.000     3   3.6194
       13     0.00000     0.5193E+01     2.000     3   3.6577
       14     0.00000     0.1035E+02     2.000     4   3.7513
       15     0.00000     0.1075E+02     2.000     4   3.7890
       16     0.00000     0.1086E+02     1.000     4   3.8850
       19     0.00000     0.1380E+02     1.000     2   4.0873
       20     0.00000     0.4052E+02     2.000     3   4.1139
       21     0.00000     0.3206E+02     1.000     4   4.1404
       22     0.00000     0.1321E+02     1.000     2   4.1533
       23     0.00000     0.3937E+02     2.000     3   4.1752
       24     0.00000     0.4358E+01     2.000     5   4.1836
       25     0.00000     0.3341E+02     2.000     3   4.1890
       26     0.00000     0.1945E+02     2.000     4   4.1891
       27     0.00000     0.1962E+02     2.000     4   4.1915
       28     0.00000     0.3118E+02     1.000     4   4.1971
       29     0.00000     0.5132E+01     2.000     5   4.1995
       30     0.00000     0.7089E+01     2.000     5   4.2146
       31     0.00000     0.5074E+02     2.000     4   4.2155
       32     0.00000     0.7503E+01     2.000     5   4.2377
       33     0.00000     0.2337E+02     1.000     4   4.2636
       34     0.00000     0.3041E+02     2.000     3   4.2641
       35     0.00000     0.2321E+02     2.000     4   4.2791
       36     0.00000     0.4644E+02     2.000     4   4.2860
       37     0.00000     0.3128E+02     1.000     4   4.2906
       38     0.00000     0.2243E+02     1.000     4   4.2946
       39     0.00000     0.1375E+02     1.000     6   4.3555
       40     0.00000     0.4303E+02     2.000     4   4.3585
       41     0.00000     0.5498E+02     2.000     5   4.3610
       42     0.00000     0.1442E+02     1.000     6   4.3690
       43     0.00000     0.2631E+02     1.000     4   4.3750
       44     0.00000     0.7434E+02     2.000     5   4.3851
       45     0.00000     0.7336E+02     2.000     5   4.4355
       46     0.00000     0.3958E+02     2.000     4   4.4360
       47     0.00000     0.4366E+02     2.000     5   4.4487
       48     0.00000     0.4361E+02     2.000     5   4.4510
       49     0.00000     0.6803E+02     2.000     5   4.4579
       50     0.00000     0.7410E+02     2.000     5   4.4602
       51     0.00000     0.7031E+02     2.000     5   4.4642
       52     0.00000     0.6289E+02     2.000     5   4.5469
       53     0.00000     0.5899E+02     1.000     6   4.6074
       54     0.00000     0.6174E+01     2.000     3   4.6085
       55     0.00000     0.1072E+03     2.000     6   4.6206
       56     0.00000     0.5218E+02     1.000     6   4.6297
       57     0.00000     0.5685E+02     1.000     6   4.6337
       58     0.00000     0.1269E+02     2.000     4   4.6351
       59     0.00000     0.6757E+01     2.000     3   4.6494
       60     0.00000     0.1354E+02     2.000     4   4.6713
       61     0.00000     0.8507E+01     2.000     4   4.7102
       62     0.00000     0.4491E+02     1.000     6   4.7188
       63     0.00000     0.8619E+01     2.000     4   4.7603
       64     0.00000     0.5927E+01     2.000     4   4.7710
       65     0.00000     0.1648E+02     2.000     4   4.7805
       66     0.00000     0.3300E+02     2.000     5   4.8070
       67     0.00000     0.1752E+02     2.000     4   4.8122
       68     0.00000     0.4225E+01     2.000     4   4.8160
       69     0.00000     0.1813E+02     2.000     4   4.8168
       70     0.00000     0.1689E+02     2.000     4   4.8190
       71     0.00000     0.7326E+01     2.000     4   4.8230
       72     0.00000     0.5146E+01     2.000     6   4.8318
       73     0.00000     0.5569E+01     2.000     4   4.8337
       74     0.00000     0.1201E+02     2.000     5   4.8374
       75     0.00000     0.3604E+02     2.000     5   4.8388
       76     0.00000     0.3283E+02     2.000     5   4.8409
       77     0.00000     0.4147E+01     2.000     4   4.8440
       78     0.00000     0.6913E+01     2.000     4   4.8594
       79     0.00000     0.1194E+02     2.000     5   4.8619
       80     0.00000     0.5403E+01     2.000     6   4.8699
       81     0.00000     0.6636E+01     2.000     4   4.8736
       82     0.00000     0.1735E+02     2.000     5   4.8797
       83     0.00000     0.9962E+01     2.000     5   4.8860
       84     0.00000     0.6529E+01     2.000     4   4.8915
       85     0.00000     0.9910E+01     2.000     4   4.8919
       86     0.00000     0.6512E+01     2.000     4   4.8970
       87     0.00000     0.1047E+02     2.000     4   4.9012
       88     0.00000     0.1209E+02     2.000     5   4.9119
       89     0.00000     0.6718E+01     2.000     4   4.9124
       90     0.00000     0.1522E+02     2.000     5   4.9139
       91     0.00000     0.1592E+02     2.000     5   4.9277
       92     0.00000     0.6618E+01     2.000     5   4.9274
       93     0.00000     0.1673E+02     2.000     5   4.9322
