# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.1659
        2     0.00000     0.3446E+02     1.000     2   3.1263
        3     0.00000     0.1738E+02     2.000     2   3.2195
        4     0.00000     0.4141E+02     2.000     3   3.5633
        5     0.00000     0.1754E+02     4.000     3   3.7174
        6     0.00000     0.1411E+02     4.000     3   3.9019
        7     0.00000     0.1637E+02     1.000     4   4.0003
        8     0.00000     0.3162E+01     2.000     3   4.1050
        9     0.00000     0.3160E+01     2.000     4   4.1545
       10     0.00000     0.3159E+01     2.000     4   4.1544
       11     0.00000     0.4409E+01     2.000     4   4.2155
       12     0.00000     0.1179E+02     2.000     4   4.3084
       13     0.00000     0.4306E+01     2.000     4   4.3086
       14     0.00000     0.1021E+02     1.000     4   4.3318
       15     0.00000     0.1220E+02     1.000     2   4.5071
       16     0.00000     0.3798E+02     2.000     3   4.5740
       17     0.00000     0.3025E+01     4.000     4   4.6030
       18     0.00000     0.3920E+02     1.000     4   4.6408
       21     0.00000     0.2379E+02     2.000     3   4.6944
       22     0.00000     0.4082E+02     2.000     4   4.7612
       23     0.00000     0.4635E+01     4.000     5   4.8066
       24     0.00000     0.1398E+02     4.000     5   4.8067
       25     0.00000     0.2779E+01     1.000     2   4.8275
       26     0.00000     0.2776E+01     1.000     2   4.8290
       28     0.00000     0.1400E+02     1.000     4   4.8817
       29     0.00000     0.8793E+01     4.000     3   4.9431
       30     0.00000     0.7950E+01     2.000     3   4.9503
       31     0.00000     0.7917E+01     2.000     3   4.9526
       32     0.00000     0.6661E+01     1.000     4   4.9607
       33     0.00000     0.2192E+02     4.000     4   5.0099
       34     0.00000     0.2808E+02     2.000     4   5.0110
       35     0.00000     0.5034E+01     2.000     3   5.0589
       36     0.00000     0.5038E+01     2.000     3   5.0598
       37     0.00000     0.6533E+01     1.000     4   5.0731
       38     0.00000     0.6490E+01     1.000     4   5.0761
       39     0.00000     0.6101E+02     2.000     5   5.0778
       42     0.00000     0.1319E+02     4.000     4   5.1650
       43     0.00000     0.7547E+01     2.000     4   5.1817
       44     0.00000     0.7532E+01     2.000     4   5.1833
       46     0.00000     0.3321E+02     2.000     5   5.1982
       47     0.00000     0.3535E+01     2.000     3   5.2134
       48     0.00000     0.3543E+01     2.000     3   5.2142
       49     0.00000     0.3334E+02     4.000     5   5.2319
       52     0.00000     0.2873E+01     2.000     6   5.2437
       53     0.00000     0.2872E+01     2.000     6   5.2436
       54     0.00000     0.7035E+01     2.000     3   5.2704
       55     0.00000     0.6172E+01     1.000     4   5.2704
       56     0.00000     0.7482E+01     2.000     4   5.2803
       57     0.00000     0.7484E+01     2.000     4   5.2810
       58     0.00000     0.2784E+01     1.000     4   5.2904
       59     0.00000     0.2790E+01     1.000     4   5.2905
       60     0.00000     0.4640E+01     2.000     4   5.2922
       61     0.00000     0.5508E+01     2.000     4   5.3362
       62     0.00000     0.5503E+01     2.000     4   5.3377
       63     0.00000     0.5457E+01     2.000     5   5.3523
       64     0.00000     0.5490E+01     2.000     5   5.3524
       65     0.00000     0.1358E+02     2.000     5   5.3977
       67     0.00000     0.8034E+01     4.000     6   5.3978
       68     0.00000     0.5031E+01     2.000     4   5.4007
       69     0.00000     0.5022E+01     2.000     4   5.4015
       70     0.00000     0.1156E+02     2.000     5   5.4031
       71     0.00000     0.1154E+02     2.000     5   5.4045
       72     0.00000     0.6420E+01     2.000     3   5.4352
       73     0.00000     0.1154E+02     2.000     4   5.4353
       74     0.00000     0.3530E+01     2.000     4   5.4449
       75     0.00000     0.3547E+01     2.000     4   5.4449
       76     0.00000     0.8789E+01     2.000     4   5.5020
       77     0.00000     0.1670E+02     2.000     5   5.5021
       78     0.00000     0.1173E+02     4.000     5   5.5080
       79     0.00000     0.9750E+01     2.000     5   5.5117
       80     0.00000     0.9765E+01     2.000     5   5.5117
       81     0.00000     0.2771E+02     1.000     6   5.5148
       82     0.00000     0.8873E+01     2.000     5   5.5235
       83     0.00000     0.8837E+01     2.000     5   5.5250
       84     0.00000     0.4650E+01     2.000     5   5.5518
       85     0.00000     0.4647E+01     2.000     5   5.5519
       86     0.00000     0.3072E+01     2.000     3   5.5679
       87     0.00000     0.5396E+01     2.000     4   5.5680
       88     0.00000     0.5372E+01     1.000     4   5.6001
       89     0.00000     0.4828E+01     4.000     5   5.6012
       90     0.00000     0.4255E+01     4.000     5   5.6011
       91     0.00000     0.6836E+01     2.000     5   5.6187
       92     0.00000     0.6819E+01     2.000     5   5.6203
       93     0.00000     0.8756E+01     2.000     4   5.6225
       94     0.00000     0.1619E+02     2.000     5   5.6225
       95     0.00000     0.5392E+01     2.000     5   5.6321
       96     0.00000     0.5398E+01     2.000     5   5.6322
       97     0.00000     0.6783E+01     4.000     5   5.6632
       98     0.00000     0.6695E+01     2.000     5   5.6662
       99     0.00000     0.6720E+01     2.000     5   5.6661
      100     0.00000     0.1717E+02     2.000     5   5.6669
      101     0.00000     0.1410E+02     2.000     6   5.6690
      102     0.00000     0.1411E+02     2.000     6   5.6689
      103     0.00000     0.1029E+02     4.000     5   5.6926
      104     0.00000     0.5333E+01     2.000     4   5.7074
      105     0.00000     0.9943E+01     2.000     5   5.7074
      106     0.00000     0.5849E+01     2.000     5   5.7173
      107     0.00000     0.5859E+01     2.000     5   5.7180
      108     0.00000     0.2874E+01     2.000     5   5.7238
      109     0.00000     0.2871E+01     2.000     5   5.7247
      111     0.00000     0.1812E+02     4.000     6   5.7300
      113     0.00000     0.5144E+01     2.000     4   5.7328
      114     0.00000     0.9745E+01     1.000     6   5.7330
      115     0.00000     0.9735E+01     1.000     6   5.7330
      116     0.00000     0.1358E+02     1.000     6   5.7338
      117     0.00000     0.3142E+01     2.000     5   5.7722
      118     0.00000     0.2801E+01     2.000     5   5.7728
      119     0.00000     0.3134E+01     2.000     5   5.7737
      120     0.00000     0.2793E+01     2.000     5   5.7745
      121     0.00000     0.4181E+01     2.000     5   5.7866
      122     0.00000     0.4171E+01     2.000     5   5.7866
      123     0.00000     0.1581E+02     2.000     5   5.7874
      124     0.00000     0.8369E+01     2.000     5   5.7997
      126     0.00000     0.6498E+01     1.000     6   5.8347
      127     0.00000     0.1078E+02     2.000     6   5.8401
      128     0.00000     0.1075E+02     2.000     6   5.8415
      129     0.00000     0.6257E+01     4.000     5   5.8476
      130     0.00000     0.9998E+01     2.000     6   5.8534
      131     0.00000     0.9978E+01     2.000     6   5.8535
      132     0.00000     0.2747E+02     2.000     6   5.8542
      133     0.00000     0.9470E+01     2.000     5   5.8723
      134     0.00000     0.3001E+01     2.000     5   5.8809
      135     0.00000     0.2997E+01     2.000     5   5.8809
      136     0.00000     0.2743E+01     2.000     5   5.8817
      137     0.00000     0.2741E+01     2.000     5   5.8815
      138     0.00000     0.4874E+01     4.000     5   5.8955
      139     0.00000     0.1715E+02     4.000     6   5.9144
      140     0.00000     0.9692E+01     2.000     5   5.9201
      141     0.00000     0.9523E+01     2.000     5   5.9391
      142     0.00000     0.1534E+02     2.000     6   5.9391
      143     0.00000     0.1906E+02     2.000     6   5.9391
      144     0.00000     0.5468E+01     4.000     6   5.9451
      145     0.00000     0.8344E+01     2.000     6   5.9488
      146     0.00000     0.8327E+01     2.000     6   5.9487
      147     0.00000     0.7260E+01     2.000     6   5.9487
      148     0.00000     0.7289E+01     2.000     6   5.9488
      149     0.00000     0.3310E+01     2.000     5   5.9603
      150     0.00000     0.1684E+02     1.000     6   5.9746
      152     0.00000     0.5844E+01     2.000     6   5.9941
      154     0.00000     0.5828E+01     2.000     6   5.9957
      155     0.00000     0.4406E+01     2.000     5   6.0050
      156     0.00000     0.9124E+01     1.000     4   6.0216
      157     0.00000     0.5886E+01     2.000     5   6.0425
      160     0.00000     0.5863E+01     2.000     5   6.0448
      161     0.00000     0.2670E+01     2.000     5   6.0567
      163     0.00000     0.1495E+02     2.000     6   6.0595
      164     0.00000     0.4163E+02     2.000     5   6.0885
      165     0.00000     0.4863E+01     2.000     4   6.0918
      168     0.00000     0.3875E+01     2.000     6   6.0991
      169     0.00000     0.1730E+02     4.000     6   6.0992
      170     0.00000     0.3874E+01     2.000     6   6.0993
      172     0.00000     0.5694E+01     2.000     6   6.1022
      173     0.00000     0.5689E+01     2.000     6   6.1022
      174     0.00000     0.5238E+01     2.000     6   6.1029
      175     0.00000     0.5238E+01     2.000     6   6.1028
      178     0.00000     0.5933E+01     2.000     6   6.1032
      179     0.00000     0.5903E+01     2.000     6   6.1032
      180     0.00000     0.5892E+01     2.000     6   6.1029
      181     0.00000     0.5886E+01     2.000     6   6.1028
      182     0.00000     0.1863E+02     2.000     6   6.1039
      183     0.00000     0.8654E+01     4.000     6   6.1175
      186     0.00000     0.5291E+02     1.000     6   6.1553
      187     0.00000     0.8867E+01     2.000     5   6.1586
      188     0.00000     0.5384E+01     1.000     6   6.1653
      189     0.00000     0.4858E+01     2.000     6   6.1668
      190     0.00000     0.1104E+02     4.000     7   6.1670
      191     0.00000     0.5352E+01     1.000     6   6.1683
      192     0.00000     0.1434E+02     2.000     7   6.1700
      193     0.00000     0.1429E+02     2.000     7   6.1700
      194     0.00000     0.3411E+02     2.000     7   6.1708
      195     0.00000     0.1977E+02     2.000     5   6.2089
      198     0.00000     0.8781E+01     2.000     6   6.2367
      199     0.00000     0.4723E+01     4.000     6   6.2543
      200     0.00000     0.1173E+02     4.000     6   6.2544
      203     0.00000     0.3991E+01     2.000     6   6.2644
      204     0.00000     0.3982E+01     2.000     6   6.2658
      205     0.00000     0.6318E+01     2.000     6   6.2740
      206     0.00000     0.2980E+01     2.000     6   6.2740
      207     0.00000     0.4828E+02     2.000     6   6.2757
      208     0.00000     0.6306E+01     2.000     6   6.2755
      209     0.00000     0.2970E+01     2.000     6   6.2754
