# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0652
        2     0.00000     0.9948E+02     1.000     2   2.0695
        3     0.00000     0.8161E+02     1.000     2   2.2957
        4     0.00000     0.8145E+02     1.000     2   2.2974
        5     0.00000     0.1251E+02     1.000     2   2.6189
        6     0.00000     0.5179E+02     1.000     2   2.6619
        7     0.00000     0.3922E+02     1.000     2   2.9679
        8     0.00000     0.8890E+01     1.000     2   2.9955
        9     0.00000     0.4612E+02     2.000     3   3.0235
       10     0.00000     0.7974E+01     1.000     2   3.1247
       11     0.00000     0.7918E+01     1.000     2   3.1332
       12     0.00000     0.3286E+02     1.000     2   3.1670
       13     0.00000     0.5275E+02     2.000     3   3.1783
       14     0.00000     0.1142E+02     2.000     3   3.1796
       15     0.00000     0.7599E+01     1.000     2   3.1834
       16     0.00000     0.3226E+02     1.000     2   3.2080
       17     0.00000     0.3168E+02     1.000     2   3.2306
       18     0.00000     0.6342E+02     2.000     3   3.3086
       19     0.00000     0.6828E+01     1.000     2   3.3171
       20     0.00000     0.2856E+02     1.000     2   3.3419
       21     0.00000     0.6566E+01     1.000     2   3.3671
       22     0.00000     0.1479E+02     1.000     4   3.3852
       23     0.00000     0.2274E+02     1.000     4   3.3887
       24     0.00000     0.9043E+02     2.000     3   3.3935
       25     0.00000     0.6344E+01     2.000     3   3.4095
       26     0.00000     0.8195E+02     1.000     4   3.4451
       27     0.00000     0.4164E+02     1.000     4   3.4502
       28     0.00000     0.5883E+01     1.000     2   3.5109
       29     0.00000     0.5299E+01     2.000     4   3.5413
       30     0.00000     0.6121E+01     2.000     3   3.5898
       31     0.00000     0.5538E+01     1.000     2   3.5920
       32     0.00000     0.2376E+02     1.000     2   3.6042
       33     0.00000     0.9026E+01     2.000     3   3.6479
       34     0.00000     0.3029E+02     2.000     3   3.6668
       35     0.00000     0.5083E+01     2.000     3   3.6683
       36     0.00000     0.8102E+01     2.000     3   3.6721
       37     0.00000     0.3033E+02     2.000     3   3.6759
       38     0.00000     0.5074E+01     1.000     4   3.6973
       39     0.00000     0.7233E+01     2.000     3   3.7237
       40     0.00000     0.9868E+01     2.000     4   3.8002
       41     0.00000     0.1986E+02     1.000     2   3.8290
       42     0.00000     0.1900E+02     1.000     2   3.8918
       43     0.00000     0.1854E+02     1.000     2   3.9411
       44     0.00000     0.6039E+01     2.000     3   3.9451
       45     0.00000     0.5535E+01     2.000     3   3.9464
       46     0.00000     0.6197E+01     2.000     3   3.9600
       47     0.00000     0.6329E+01     2.000     3   3.9652
       48     0.00000     0.6564E+02     2.000     3   3.9694
       49     0.00000     0.2308E+02     1.000     4   3.9819
       50     0.00000     0.6953E+01     2.000     3   3.9894
       51     0.00000     0.6593E+02     1.000     4   3.9976
       52     0.00000     0.7233E+01     2.000     3   4.0077
       53     0.00000     0.1772E+02     1.000     2   4.0175
       54     0.00000     0.1142E+02     2.000     3   4.0833
       55     0.00000     0.3415E+01     2.000     3   4.0829
