# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0158
        2     0.00000     0.3588E+02     1.000     2   2.9654
        3     0.00000     0.8619E+01     1.000     2   2.9861
        4     0.00000     0.3257E+02     1.000     2   3.0718
        5     0.00000     0.5767E+02     2.000     3   3.1521
        6     0.00000     0.7275E+01     1.000     2   3.1856
        7     0.00000     0.7252E+01     1.000     2   3.1894
        8     0.00000     0.6009E+02     2.000     3   3.2345
        9     0.00000     0.3022E+02     1.000     4   3.3388
       10     0.00000     0.3726E+02     1.000     4   3.3972
       11     0.00000     0.2410E+02     1.000     2   3.4622
       12     0.00000     0.6636E+01     2.000     3   3.6146
       13     0.00000     0.5730E+01     2.000     3   3.6720
       14     0.00000     0.1986E+02     1.000     2   3.7043
       15     0.00000     0.1240E+02     2.000     4   3.8013
       16     0.00000     0.8154E+01     2.000     3   3.8732
       17     0.00000     0.1394E+02     2.000     3   3.8918
       18     0.00000     0.1337E+02     2.000     3   3.9996
       19     0.00000     0.1581E+02     2.000     3   4.0102
       20     0.00000     0.1052E+02     1.000     4   4.0316
       21     0.00000     0.4798E+01     1.000     4   4.0793
       23     0.00000     0.1471E+02     1.000     2   4.1176
       24     0.00000     0.4200E+02     2.000     3   4.1519
       25     0.00000     0.9553E+01     2.000     4   4.1729
       26     0.00000     0.3282E+02     1.000     4   4.1861
       27     0.00000     0.1393E+02     1.000     2   4.1916
       28     0.00000     0.3908E+02     2.000     3   4.2072
       29     0.00000     0.4220E+02     2.000     3   4.2113
       30     0.00000     0.5563E+01     2.000     5   4.2303
       31     0.00000     0.3367E+02     1.000     4   4.2310
       32     0.00000     0.5737E+02     2.000     4   4.2414
       33     0.00000     0.1896E+02     2.000     4   4.2724
       34     0.00000     0.3694E+01     1.000     4   4.2842
       35     0.00000     0.7759E+01     2.000     5   4.2878
       36     0.00000     0.2519E+02     1.000     4   4.2883
       37     0.00000     0.2028E+02     2.000     4   4.2963
       38     0.00000     0.3891E+02     1.000     4   4.2968
       39     0.00000     0.3134E+02     2.000     3   4.3132
       40     0.00000     0.4871E+02     2.000     4   4.3329
       42     0.00000     0.2448E+02     2.000     4   4.3707
       43     0.00000     0.3046E+01     1.000     2   4.3880
       44     0.00000     0.4838E+02     2.000     4   4.3939
       45     0.00000     0.1626E+02     1.000     6   4.4170
       47     0.00000     0.8223E+02     2.000     5   4.4281
       48     0.00000     0.2955E+01     1.000     2   4.4353
       49     0.00000     0.2888E+02     1.000     4   4.4348
       50     0.00000     0.2182E+02     1.000     4   4.4532
       51     0.00000     0.5585E+02     2.000     5   4.4591
       52     0.00000     0.7787E+01     2.000     3   4.4689
