# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0652
        2     0.00000     0.9949E+02     1.000     2   2.0695
        3     0.00000     0.1714E+02     1.000     2   2.2800
        4     0.00000     0.8197E+02     1.000     2   2.2957
        5     0.00000     0.8181E+02     1.000     2   2.2974
        6     0.00000     0.4250E+02     1.000     2   2.8706
        7     0.00000     0.3947E+02     1.000     2   2.9679
        8     0.00000     0.8642E+01     1.000     2   2.9955
        9     0.00000     0.3745E+02     1.000     2   3.0251
       10     0.00000     0.7755E+01     1.000     2   3.1247
       11     0.00000     0.7702E+01     1.000     2   3.1332
       12     0.00000     0.4137E+02     2.000     3   3.1579
       13     0.00000     0.3305E+02     1.000     2   3.1670
       14     0.00000     0.5112E+02     2.000     3   3.1783
       15     0.00000     0.7393E+01     1.000     2   3.1834
       16     0.00000     0.2552E+02     2.000     3   3.1987
       17     0.00000     0.3240E+02     1.000     2   3.2044
       18     0.00000     0.3223E+02     1.000     2   3.2080
       19     0.00000     0.3165E+02     1.000     2   3.2306
       20     0.00000     0.8040E+02     2.000     3   3.2948
       21     0.00000     0.6169E+02     2.000     3   3.3086
       22     0.00000     0.6646E+01     1.000     2   3.3171
       23     0.00000     0.6340E+01     2.000     3   3.3599
       24     0.00000     0.6392E+01     1.000     2   3.3671
       25     0.00000     0.7795E+01     1.000     4   3.3722
       26     0.00000     0.6402E+02     1.000     4   3.3852
       27     0.00000     0.2173E+02     1.000     4   3.3887
       28     0.00000     0.1042E+02     1.000     4   3.4451
       29     0.00000     0.3933E+02     1.000     4   3.4502
       30     0.00000     0.5429E+01     1.000     2   3.5839
       31     0.00000     0.5564E+01     2.000     3   3.5898
       32     0.00000     0.5397E+01     1.000     2   3.5920
       33     0.00000     0.2379E+02     1.000     2   3.6042
       34     0.00000     0.6440E+01     2.000     3   3.6273
       35     0.00000     0.8563E+01     2.000     3   3.6479
       36     0.00000     0.2707E+01     2.000     3   3.6547
       37     0.00000     0.2846E+02     2.000     3   3.6668
       38     0.00000     0.4794E+01     2.000     3   3.6683
       39     0.00000     0.7960E+01     2.000     3   3.6721
       40     0.00000     0.2849E+02     2.000     3   3.6759
       41     0.00000     0.2096E+02     2.000     3   3.6936
       42     0.00000     0.6742E+01     2.000     3   3.7237
       43     0.00000     0.4791E+01     1.000     2   3.7572
       44     0.00000     0.9563E+01     2.000     4   3.8002
