# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0453
        2     0.00000     0.9804E+02     1.000     2   2.0608
        3     0.00000     0.7929E+02     1.000     2   2.2923
        4     0.00000     0.7876E+02     1.000     2   2.2981
        5     0.00000     0.3791E+02     1.000     2   2.9573
        6     0.00000     0.8912E+01     1.000     2   3.0093
        7     0.00000     0.8867E+01     1.000     2   3.0151
        8     0.00000     0.3537E+02     1.000     2   3.0359
        9     0.00000     0.3454E+02     1.000     2   3.0533
       10     0.00000     0.8247E+01     1.000     2   3.0999
       11     0.00000     0.8068E+01     1.000     2   3.1260
       12     0.00000     0.3163E+02     1.000     2   3.1607
       13     0.00000     0.5382E+02     2.000     3   3.1688
       14     0.00000     0.3183E+02     1.000     2   3.1758
       15     0.00000     0.6389E+02     2.000     3   3.1986
       16     0.00000     0.7541E+01     1.000     2   3.2072
       17     0.00000     0.3095E+02     1.000     2   3.2097
       18     0.00000     0.5709E+02     2.000     3   3.2358
       19     0.00000     0.7041E+01     1.000     2   3.2917
       20     0.00000     0.6494E+02     2.000     3   3.3008
       21     0.00000     0.3895E+02     1.000     4   3.3614
       22     0.00000     0.2302E+02     1.000     4   3.3803
       23     0.00000     0.6496E+01     1.000     2   3.3931
       24     0.00000     0.3100E+02     1.000     4   3.4183
       25     0.00000     0.4464E+02     1.000     4   3.4409
       26     0.00000     0.6233E+01     1.000     2   3.4461
       27     0.00000     0.6053E+01     1.000     2   3.4842
       28     0.00000     0.7082E+01     2.000     3   3.5808
       29     0.00000     0.2275E+02     1.000     2   3.6006
       30     0.00000     0.9423E+01     2.000     3   3.6387
       31     0.00000     0.3230E+02     2.000     3   3.6477
       32     0.00000     0.5810E+01     2.000     3   3.6616
       33     0.00000     0.3196E+02     2.000     3   3.6670
       34     0.00000     0.6545E+01     2.000     3   3.6695
       35     0.00000     0.8136E+01     2.000     3   3.6813
       36     0.00000     0.5861E+01     2.000     3   3.6974
       37     0.00000     0.8194E+01     2.000     3   3.7009
       38     0.00000     0.6705E+01     2.000     3   3.7030
       39     0.00000     0.5976E+01     2.000     3   3.7373
       40     0.00000     0.1997E+02     1.000     2   3.7756
       41     0.00000     0.1154E+02     2.000     4   3.7923
       42     0.00000     0.1095E+02     2.000     4   3.8520
       43     0.00000     0.1385E+02     2.000     4   3.8658
       44     0.00000     0.5595E+01     2.000     3   3.8744
       45     0.00000     0.6021E+01     2.000     3   3.8765
       46     0.00000     0.6044E+01     2.000     3   3.9079
       47     0.00000     0.6365E+01     2.000     3   3.9271
       48     0.00000     0.1498E+02     2.000     3   3.9414
       49     0.00000     0.6352E+01     2.000     3   3.9529
       50     0.00000     0.6612E+01     2.000     3   3.9601
       51     0.00000     0.6834E+01     2.000     3   4.0437
       52     0.00000     0.4539E+01     2.000     3   4.0796
       53     0.00000     0.1231E+02     1.000     4   4.0906
       54     0.00000     0.1349E+02     2.000     3   4.0933
       55     0.00000     0.4523E+01     2.000     3   4.0957
       56     0.00000     0.4561E+01     1.000     4   4.1016
       57     0.00000     0.3312E+01     2.000     4   4.1061
       58     0.00000     0.5144E+01     1.000     4   4.1071
       61     0.00000     0.1080E+02     1.000     4   4.1196
       62     0.00000     0.1182E+02     1.000     4   4.1216
       63     0.00000     0.1481E+02     2.000     3   4.1242
       64     0.00000     0.1040E+02     1.000     4   4.1244
       66     0.00000     0.1505E+02     1.000     2   4.1434
       71     0.00000     0.1472E+02     1.000     2   4.1756
       73     0.00000     0.3955E+02     2.000     3   4.1913
       74     0.00000     0.4181E+01     1.000     4   4.1922
       75     0.00000     0.4362E+02     2.000     3   4.1982
       76     0.00000     0.4041E+01     1.000     4   4.2043
       77     0.00000     0.4319E+02     2.000     3   4.2182
       78     0.00000     0.1438E+02     1.000     2   4.2199
       79     0.00000     0.3424E+02     1.000     4   4.2207
       80     0.00000     0.2933E+02     1.000     4   4.2392
       81     0.00000     0.4203E+01     2.000     5   4.2471
       82     0.00000     0.4081E+02     2.000     3   4.2507
       83     0.00000     0.1395E+02     1.000     2   4.2604
       84     0.00000     0.9453E+01     2.000     3   4.2634
       85     0.00000     0.8077E+01     2.000     4   4.2643
       86     0.00000     0.5793E+02     2.000     4   4.2661
       88     0.00000     0.4284E+02     2.000     3   4.2718
       89     0.00000     0.3645E+02     2.000     3   4.2761
       90     0.00000     0.2575E+02     1.000     4   4.2768
       91     0.00000     0.7131E+01     2.000     5   4.2770
       92     0.00000     0.3115E+02     1.000     4   4.2815
       93     0.00000     0.3400E+02     1.000     4   4.2832
       94     0.00000     0.1977E+02     2.000     4   4.2850
       95     0.00000     0.3795E+01     1.000     4   4.2856
       96     0.00000     0.2152E+02     2.000     4   4.2866
       97     0.00000     0.4347E+02     1.000     4   4.2930
       98     0.00000     0.5556E+02     2.000     4   4.2986
       99     0.00000     0.1908E+02     2.000     4   4.3064
      100     0.00000     0.9522E+01     2.000     5   4.3113
      101     0.00000     0.4231E+01     2.000     5   4.3142
      102     0.00000     0.3663E+02     2.000     3   4.3189
      103     0.00000     0.6132E+01     2.000     5   4.3279
      104     0.00000     0.2883E+01     2.000     4   4.3318
      105     0.00000     0.2684E+01     2.000     4   4.3376
      107     0.00000     0.7021E+01     2.000     5   4.3421
      109     0.00000     0.3480E+01     2.000     4   4.3484
      110     0.00000     0.5268E+02     2.000     4   4.3497
      111     0.00000     0.2635E+02     1.000     4   4.3520
      112     0.00000     0.3003E+01     2.000     4   4.3531
      113     0.00000     0.1971E+02     2.000     4   4.3564
      114     0.00000     0.2729E+01     2.000     4   4.3589
      116     0.00000     0.3502E+02     1.000     4   4.3766
      117     0.00000     0.2468E+02     2.000     4   4.3892
      118     0.00000     0.2933E+02     2.000     3   4.3933
      119     0.00000     0.3662E+01     2.000     3   4.3931
      120     0.00000     0.4660E+02     2.000     4   4.4047
      121     0.00000     0.2458E+02     2.000     4   4.4088
      122     0.00000     0.3507E+02     1.000     4   4.4180
      123     0.00000     0.3147E+01     1.000     2   4.4233
      124     0.00000     0.2253E+02     1.000     4   4.4264
      125     0.00000     0.4761E+02     2.000     4   4.4297
      126     0.00000     0.4805E+02     2.000     4   4.4388
      127     0.00000     0.1819E+02     1.000     6   4.4398
      128     0.00000     0.1320E+02     1.000     6   4.4586
      129     0.00000     0.8235E+02     2.000     5   4.4614
      130     0.00000     0.5707E+02     2.000     5   4.4691
      132     0.00000     0.7590E+02     2.000     5   4.4776
      133     0.00000     0.7305E+02     2.000     5   4.4883
      134     0.00000     0.3689E+01     2.000     3   4.4929
      135     0.00000     0.5454E+02     2.000     5   4.4966
      136     0.00000     0.1269E+02     1.000     6   4.4967
      137     0.00000     0.4480E+02     2.000     4   4.5014
      138     0.00000     0.9356E+02     2.000     5   4.5045
      139     0.00000     0.8618E+02     2.000     5   4.5147
      140     0.00000     0.7780E+01     2.000     3   4.5211
      141     0.00000     0.2950E+01     1.000     2   4.5255
      142     0.00000     0.2613E+02     1.000     4   4.5262
      143     0.00000     0.7366E+02     2.000     5   4.5323
      144     0.00000     0.4265E+02     2.000     4   4.5334
      145     0.00000     0.8449E+02     2.000     5   4.5393
      146     0.00000     0.2198E+02     1.000     4   4.5408
      147     0.00000     0.7396E+02     2.000     5   4.5448
      148     0.00000     0.4750E+02     2.000     5   4.5489
      149     0.00000     0.1183E+02     1.000     2   4.5500
      150     0.00000     0.4660E+02     2.000     5   4.5519
      152     0.00000     0.4383E+02     2.000     5   4.5717
      153     0.00000     0.5842E+01     1.000     4   4.5845
      154     0.00000     0.2888E+01     1.000     4   4.5861
      155     0.00000     0.4331E+01     2.000     4   4.5903
      156     0.00000     0.5764E+01     1.000     4   4.5961
      157     0.00000     0.7827E+02     2.000     5   4.6005
      158     0.00000     0.1141E+02     1.000     2   4.6065
      159     0.00000     0.6755E+02     2.000     5   4.6089
      160     0.00000     0.6606E+01     2.000     4   4.6169
      161     0.00000     0.3261E+02     2.000     3   4.6202
      162     0.00000     0.4199E+02     2.000     5   4.6204
      163     0.00000     0.6791E+01     2.000     3   4.6459
      164     0.00000     0.3224E+01     1.000     4   4.6478
