# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.3520
        2     0.00000     0.9906E+02     1.000     2   2.3605
        3     0.00000     0.9831E+02     1.000     2   2.3673
        4     0.00000     0.9790E+02     1.000     2   2.3711
        5     0.00000     0.1246E+02     1.000     2   3.0732
        6     0.00000     0.1187E+02     1.000     2   3.1299
        7     0.00000     0.1152E+02     1.000     2   3.1657
        8     0.00000     0.1100E+02     1.000     2   3.2205
        9     0.00000     0.3889E+02     1.000     2   3.2905
       10     0.00000     0.1020E+02     1.000     2   3.3126
       11     0.00000     0.3811E+02     1.000     2   3.3149
       12     0.00000     0.3744E+02     1.000     2   3.3366
       13     0.00000     0.3636E+02     1.000     2   3.3727
       14     0.00000     0.8107E+01     1.000     2   3.6054
       15     0.00000     0.4390E+02     2.000     3   3.7347
       16     0.00000     0.1534E+02     2.000     3   3.7511
       17     0.00000     0.4310E+02     2.000     3   3.7542
       18     0.00000     0.4284E+02     2.000     3   3.7661
       19     0.00000     0.1360E+02     2.000     3   3.7688
       20     0.00000     0.4285E+02     2.000     3   3.7798
       21     0.00000     0.1136E+02     2.000     3   3.8016
       22     0.00000     0.7077E+01     1.000     2   3.8029
       23     0.00000     0.1340E+02     2.000     3   3.8152
       24     0.00000     0.2581E+02     1.000     2   3.8174
       25     0.00000     0.6765E+01     1.000     2   3.8503
       26     0.00000     0.7693E+01     2.000     3   3.9242
       27     0.00000     0.6334E+01     1.000     2   3.9426
       28     0.00000     0.7622E+01     2.000     3   3.9491
       29     0.00000     0.7553E+01     2.000     3   3.9663
       30     0.00000     0.7490E+01     2.000     3   3.9893
       31     0.00000     0.2227E+02     1.000     2   4.0214
       32     0.00000     0.1517E+02     2.000     3   4.1113
       33     0.00000     0.5483E+01     1.000     2   4.1507
       34     0.00000     0.8214E+01     1.000     4   4.1657
       35     0.00000     0.1541E+02     1.000     4   4.1788
       36     0.00000     0.3838E+01     2.000     4   4.1807
       37     0.00000     0.1366E+02     1.000     4   4.1870
       38     0.00000     0.1481E+02     1.000     4   4.1936
       39     0.00000     0.1972E+02     1.000     2   4.1957
       40     0.00000     0.1438E+02     1.000     4   4.1956
       42     0.00000     0.7711E+01     1.000     4   4.2228
       43     0.00000     0.3726E+01     2.000     4   4.2224
       44     0.00000     0.5221E+01     1.000     2   4.2232
       45     0.00000     0.5218E+01     1.000     2   4.2243
       46     0.00000     0.8949E+01     2.000     3   4.2327
       47     0.00000     0.1916E+02     1.000     2   4.2382
       48     0.00000     0.9373E+01     2.000     3   4.2462
       50     0.00000     0.5121E+01     1.000     2   4.2523
       51     0.00000     0.9648E+01     2.000     3   4.2570
       52     0.00000     0.7528E+01     1.000     4   4.2578
       53     0.00000     0.9535E+01     2.000     3   4.2783
       54     0.00000     0.1714E+02     2.000     3   4.2903
       55     0.00000     0.1801E+02     2.000     3   4.3119
       56     0.00000     0.7018E+01     1.000     4   4.3128
       57     0.00000     0.1946E+02     2.000     3   4.3163
       58     0.00000     0.2101E+02     2.000     3   4.3181
       59     0.00000     0.4878E+01     1.000     2   4.3258
       60     0.00000     0.1746E+02     2.000     3   4.3446
       61     0.00000     0.1105E+02     2.000     3   4.3600
       62     0.00000     0.1162E+02     2.000     3   4.3634
       63     0.00000     0.1158E+02     2.000     3   4.3679
       64     0.00000     0.5706E+01     2.000     3   4.3715
       65     0.00000     0.2363E+02     1.000     4   4.3839
       66     0.00000     0.7023E+01     1.000     4   4.4052
       67     0.00000     0.2001E+02     1.000     4   4.4083
       68     0.00000     0.1659E+02     2.000     3   4.4264
       69     0.00000     0.1491E+02     1.000     4   4.4299
       70     0.00000     0.7835E+01     2.000     3   4.4615
       71     0.00000     0.1620E+02     1.000     4   4.4660
       72     0.00000     0.8733E+01     2.000     3   4.4895
       73     0.00000     0.1537E+02     2.000     3   4.4906
       74     0.00000     0.3310E+01     2.000     3   4.4925
       75     0.00000     0.8661E+01     2.000     3   4.4927
       76     0.00000     0.9327E+01     2.000     3   4.4962
       77     0.00000     0.1677E+02     2.000     3   4.5426
