# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0652
        2     0.00000     0.9947E+02     1.000     2   2.0695
        3     0.00000     0.8119E+02     1.000     2   2.2957
        4     0.00000     0.8103E+02     1.000     2   2.2974
        5     0.00000     0.9419E+01     1.000     2   2.9587
        6     0.00000     0.3888E+02     1.000     2   2.9649
        7     0.00000     0.3878E+02     1.000     2   2.9679
        8     0.00000     0.9122E+01     1.000     2   2.9955
        9     0.00000     0.8172E+01     1.000     2   3.1247
       10     0.00000     0.8115E+01     1.000     2   3.1332
       11     0.00000     0.3326E+02     1.000     2   3.1392
       12     0.00000     0.8027E+01     1.000     2   3.1462
       13     0.00000     0.3250E+02     1.000     2   3.1670
       14     0.00000     0.5435E+02     2.000     3   3.1751
       15     0.00000     0.5412E+02     2.000     3   3.1783
       16     0.00000     0.7784E+01     1.000     2   3.1834
       17     0.00000     0.3200E+02     1.000     2   3.2080
       18     0.00000     0.3141E+02     1.000     2   3.2306
       19     0.00000     0.6260E+02     2.000     3   3.2922
       20     0.00000     0.6491E+02     2.000     3   3.3086
       21     0.00000     0.6986E+01     1.000     2   3.3171
       22     0.00000     0.6714E+01     1.000     2   3.3671
       23     0.00000     0.2332E+02     1.000     4   3.3852
       24     0.00000     0.2323E+02     1.000     4   3.3887
       25     0.00000     0.3970E+02     1.000     4   3.4451
       26     0.00000     0.4350E+02     1.000     4   3.4502
       27     0.00000     0.2407E+02     1.000     2   3.5707
       28     0.00000     0.6849E+01     2.000     3   3.5898
       29     0.00000     0.5653E+01     1.000     2   3.5920
       30     0.00000     0.6831E+01     2.000     3   3.5948
       31     0.00000     0.2347E+02     1.000     2   3.6042
       32     0.00000     0.9880E+01     2.000     3   3.6479
       33     0.00000     0.3207E+02     2.000     3   3.6668
       34     0.00000     0.5655E+01     2.000     3   3.6683
       35     0.00000     0.8206E+01     2.000     3   3.6721
       36     0.00000     0.5669E+01     2.000     3   3.6732
       37     0.00000     0.3210E+02     2.000     3   3.6759
       38     0.00000     0.7907E+01     2.000     3   3.7237
       39     0.00000     0.1117E+02     2.000     4   3.8002
       40     0.00000     0.1111E+02     2.000     4   3.8049
       41     0.00000     0.1414E+02     2.000     3   3.8108
       42     0.00000     0.1987E+02     1.000     2   3.8290
       43     0.00000     0.1900E+02     1.000     2   3.8918
       44     0.00000     0.6258E+01     2.000     3   3.9451
       45     0.00000     0.6292E+01     2.000     3   3.9464
       46     0.00000     0.6409E+01     2.000     3   3.9600
       47     0.00000     0.6539E+01     2.000     3   3.9652
       48     0.00000     0.7163E+01     2.000     3   3.9894
       49     0.00000     0.7879E+01     2.000     3   4.0077
       50     0.00000     0.4975E+01     1.000     4   4.0509
       51     0.00000     0.1344E+02     2.000     3   4.0813
       52     0.00000     0.1259E+02     2.000     3   4.0833
       53     0.00000     0.4408E+01     1.000     4   4.0878
       54     0.00000     0.1516E+02     2.000     3   4.1006
       55     0.00000     0.1345E+02     2.000     3   4.1003
       57     0.00000     0.9861E+01     1.000     4   4.1211
       60     0.00000     0.1005E+02     1.000     4   4.1257
       61     0.00000     0.1481E+02     2.000     3   4.1294
       62     0.00000     0.1137E+02     1.000     4   4.1305
       63     0.00000     0.1577E+02     1.000     2   4.1327
       64     0.00000     0.3314E+01     2.000     4   4.1347
       65     0.00000     0.1125E+02     1.000     4   4.1390
       66     0.00000     0.8883E+01     2.000     3   4.1447
       67     0.00000     0.4358E+01     2.000     3   4.1500
       68     0.00000     0.1554E+02     1.000     2   4.1536
       70     0.00000     0.3763E+01     1.000     2   4.1714
       71     0.00000     0.3967E+02     2.000     3   4.1873
       72     0.00000     0.4039E+02     2.000     3   4.2009
       73     0.00000     0.3687E+01     1.000     2   4.2024
       74     0.00000     0.3823E+01     1.000     4   4.2116
       75     0.00000     0.4188E+02     2.000     3   4.2167
       76     0.00000     0.3878E+01     1.000     4   4.2168
       77     0.00000     0.3772E+01     1.000     4   4.2246
       78     0.00000     0.4335E+02     2.000     3   4.2288
       79     0.00000     0.1470E+02     1.000     2   4.2376
       80     0.00000     0.2858E+02     1.000     4   4.2419
       81     0.00000     0.8952E+01     2.000     3   4.2442
       82     0.00000     0.1382E+02     2.000     3   4.2475
       83     0.00000     0.2950E+02     1.000     4   4.2481
       84     0.00000     0.7355E+01     2.000     4   4.2536
       86     0.00000     0.4028E+01     2.000     5   4.2535
       87     0.00000     0.3877E+01     2.000     5   4.2568
       88     0.00000     0.4216E+02     2.000     3   4.2622
       89     0.00000     0.1440E+02     1.000     2   4.2687
       90     0.00000     0.5488E+02     2.000     4   4.2713
       91     0.00000     0.7441E+01     2.000     4   4.2710
       92     0.00000     0.4201E+01     1.000     4   4.2749
       93     0.00000     0.5731E+02     2.000     4   4.2760
       94     0.00000     0.4356E+02     2.000     3   4.2805
       95     0.00000     0.2508E+02     1.000     4   4.2849
       96     0.00000     0.1260E+02     2.000     3   4.2869
       97     0.00000     0.2504E+02     1.000     4   4.2871
       98     0.00000     0.3206E+02     1.000     4   4.2869
       99     0.00000     0.1895E+02     2.000     4   4.2922
      100     0.00000     0.3404E+02     1.000     4   4.2923
      101     0.00000     0.1933E+02     2.000     4   4.2950
      102     0.00000     0.4011E+02     1.000     4   4.3007
      104     0.00000     0.4214E+02     1.000     4   4.3039
      105     0.00000     0.1381E+02     1.000     4   4.3235
      106     0.00000     0.5771E+01     2.000     5   4.3319
      107     0.00000     0.5705E+01     2.000     5   4.3353
      108     0.00000     0.3965E+01     2.000     4   4.3408
      109     0.00000     0.3351E+01     1.000     2   4.3492
      110     0.00000     0.1929E+02     2.000     4   4.3493
      111     0.00000     0.3250E+01     2.000     4   4.3609
      113     0.00000     0.1939E+02     2.000     4   4.3638
      116     0.00000     0.3309E+01     1.000     2   4.3692
      117     0.00000     0.2997E+02     2.000     3   4.3720
      119     0.00000     0.4507E+02     2.000     4   4.3966
      120     0.00000     0.2970E+02     2.000     3   4.4007
      121     0.00000     0.2368E+02     2.000     4   4.4020
      122     0.00000     0.3753E+01     2.000     4   4.4053
      123     0.00000     0.4631E+02     2.000     4   4.4125
      124     0.00000     0.2373E+02     2.000     4   4.4174
      125     0.00000     0.6051E+01     2.000     3   4.4244
      126     0.00000     0.4518E+02     2.000     4   4.4268
      127     0.00000     0.4642E+02     2.000     4   4.4392
      129     0.00000     0.1152E+02     2.000     3   4.4631
      130     0.00000     0.1147E+02     1.000     6   4.4636
      131     0.00000     0.1167E+02     1.000     6   4.4672
      132     0.00000     0.3647E+01     2.000     3   4.4750
      133     0.00000     0.7052E+02     2.000     5   4.4814
      134     0.00000     0.7262E+02     2.000     5   4.4864
      135     0.00000     0.9052E+01     2.000     5   4.4938
      136     0.00000     0.6976E+02     2.000     5   4.4950
      137     0.00000     0.6964E+02     2.000     5   4.4975
      138     0.00000     0.1224E+02     2.000     4   4.5005
      139     0.00000     0.3409E+01     2.000     3   4.5026
      140     0.00000     0.5013E+02     2.000     5   4.5023
      141     0.00000     0.1263E+02     1.000     2   4.5035
      143     0.00000     0.5193E+02     2.000     5   4.5054
      144     0.00000     0.2556E+02     1.000     4   4.5063
      145     0.00000     0.8414E+02     2.000     5   4.5108
      146     0.00000     0.8777E+02     2.000     5   4.5143
      147     0.00000     0.9190E+01     2.000     3   4.5172
      148     0.00000     0.2158E+02     1.000     4   4.5191
      149     0.00000     0.4051E+02     2.000     4   4.5249
      150     0.00000     0.2550E+02     1.000     4   4.5327
      152     0.00000     0.4166E+02     2.000     4   4.5423
      153     0.00000     0.1229E+02     1.000     2   4.5467
      154     0.00000     0.2144E+02     1.000     4   4.5477
      155     0.00000     0.6775E+02     2.000     5   4.5496
      156     0.00000     0.3456E+01     2.000     3   4.5514
      157     0.00000     0.7075E+02     2.000     5   4.5541
