# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.2762
        2     0.00000     0.1072E+02     1.000     2   3.1378
        3     0.00000     0.3758E+02     1.000     2   3.1756
        4     0.00000     0.1033E+02     1.000     2   3.1821
        5     0.00000     0.4475E+02     2.000     3   3.6188
        6     0.00000     0.1130E+02     2.000     3   3.7051
        7     0.00000     0.1057E+02     2.000     3   3.7281
        8     0.00000     0.8077E+01     2.000     3   3.8769
        9     0.00000     0.8045E+01     2.000     3   3.8925
       10     0.00000     0.3918E+01     2.000     3   4.0356
       11     0.00000     0.1751E+02     1.000     4   4.0620
       14     0.00000     0.7437E+01     1.000     4   4.2347
       15     0.00000     0.4767E+01     2.000     4   4.2577
       16     0.00000     0.7085E+01     1.000     4   4.2806
       17     0.00000     0.8923E+01     1.000     4   4.5523
       18     0.00000     0.1308E+02     1.000     2   4.6009
       19     0.00000     0.4606E+02     2.000     3   4.6428
       20     0.00000     0.4939E+02     1.000     4   4.6847
       23     0.00000     0.2318E+02     2.000     3   4.8092
       24     0.00000     0.4443E+02     2.000     4   4.8512
       27     0.00000     0.2958E+01     1.000     2   4.9525
       28     0.00000     0.7446E+01     1.000     4   4.9614
       29     0.00000     0.5444E+01     2.000     3   4.9653
       30     0.00000     0.2919E+01     1.000     2   4.9744
       31     0.00000     0.5222E+01     2.000     3   4.9867
       32     0.00000     0.1347E+02     2.000     4   5.0072
       33     0.00000     0.1274E+02     1.000     4   5.0176
       34     0.00000     0.1324E+02     2.000     4   5.0286
       35     0.00000     0.3271E+02     2.000     4   5.0860
       36     0.00000     0.8050E+01     2.000     3   5.1038
       37     0.00000     0.7459E+01     2.000     3   5.1048
       38     0.00000     0.7566E+02     2.000     5   5.1279
       39     0.00000     0.5960E+01     2.000     3   5.1435
       40     0.00000     0.6034E+01     2.000     3   5.1551
       43     0.00000     0.8466E+01     2.000     4   5.1724
       44     0.00000     0.8247E+01     2.000     4   5.1953
       45     0.00000     0.2182E+02     2.000     5   5.2143
       46     0.00000     0.6391E+01     1.000     4   5.2332
       47     0.00000     0.2139E+02     2.000     5   5.2373
       50     0.00000     0.5509E+01     1.000     4   5.2571
       53     0.00000     0.8667E+01     2.000     4   5.2846
       54     0.00000     0.7924E+01     2.000     3   5.2923
       55     0.00000     0.3648E+02     2.000     5   5.2944
       56     0.00000     0.6916E+01     1.000     4   5.2959
       57     0.00000     0.7957E+01     2.000     4   5.2958
       58     0.00000     0.4071E+01     2.000     3   5.3219
       59     0.00000     0.4206E+01     2.000     3   5.3329
       60     0.00000     0.3597E+01     1.000     4   5.3344
       61     0.00000     0.3716E+01     1.000     4   5.3359
       62     0.00000     0.8787E+01     2.000     4   5.3638
       63     0.00000     0.8807E+01     2.000     4   5.3748
       64     0.00000     0.6733E+01     2.000     5   5.3807
       65     0.00000     0.6766E+01     2.000     5   5.4037
       66     0.00000     0.1539E+02     2.000     5   5.4046
       67     0.00000     0.4620E+01     2.000     4   5.4518
       68     0.00000     0.6349E+01     2.000     4   5.4623
       69     0.00000     0.5617E+01     2.000     4   5.4742
       70     0.00000     0.6463E+01     2.000     3   5.4906
       71     0.00000     0.5323E+01     2.000     5   5.4910
       72     0.00000     0.1155E+02     2.000     4   5.4943
       73     0.00000     0.1293E+02     2.000     5   5.5042
       74     0.00000     0.4548E+01     2.000     4   5.5129
       75     0.00000     0.4841E+01     2.000     4   5.5136
       76     0.00000     0.5016E+01     2.000     5   5.5139
       77     0.00000     0.1230E+02     2.000     5   5.5161
       78     0.00000     0.4996E+01     2.000     4   5.5303
       79     0.00000     0.9533E+01     2.000     4   5.5326
       80     0.00000     0.1817E+02     2.000     5   5.5362
       81     0.00000     0.5363E+01     2.000     4   5.5412
       82     0.00000     0.1232E+02     2.000     5   5.5548
       83     0.00000     0.1257E+02     2.000     5   5.5556
       84     0.00000     0.3360E+02     1.000     6   5.5712
       85     0.00000     0.6843E+01     2.000     5   5.5746
       86     0.00000     0.7041E+01     2.000     5   5.5746
       87     0.00000     0.3076E+01     2.000     3   5.6278
       88     0.00000     0.5464E+01     2.000     4   5.6314
       89     0.00000     0.1861E+02     2.000     6   5.6575
       90     0.00000     0.9099E+01     2.000     5   5.6707
       91     0.00000     0.1823E+02     2.000     6   5.6805
       92     0.00000     0.7974E+01     2.000     5   5.6826
       93     0.00000     0.4784E+01     1.000     4   5.6926
       94     0.00000     0.8514E+01     2.000     4   5.6990
       95     0.00000     0.1605E+02     2.000     5   5.7026
       96     0.00000     0.3283E+01     2.000     5   5.7135
       97     0.00000     0.6041E+01     2.000     5   5.7212
       98     0.00000     0.6472E+01     2.000     5   5.7220
       99     0.00000     0.2908E+01     2.000     5   5.7260
      100     0.00000     0.7595E+01     2.000     5   5.7278
      101     0.00000     0.3236E+01     2.000     5   5.7298
      102     0.00000     0.8491E+01     2.000     5   5.7332
      103     0.00000     0.8908E+01     2.000     5   5.7333
      104     0.00000     0.1677E+02     2.000     5   5.7345
      105     0.00000     0.6059E+01     2.000     4   5.7355
      106     0.00000     0.1127E+02     2.000     5   5.7391
      107     0.00000     0.6973E+01     2.000     5   5.7390
      108     0.00000     0.2858E+01     2.000     5   5.7522
      109     0.00000     0.6321E+01     2.000     6   5.7668
      110     0.00000     0.1229E+02     1.000     6   5.7752
      111     0.00000     0.1215E+02     1.000     6   5.7752
      112     0.00000     0.1446E+02     1.000     6   5.7765
      113     0.00000     0.1176E+02     2.000     6   5.7816
      114     0.00000     0.1129E+02     2.000     6   5.7833
      115     0.00000     0.6741E+01     2.000     5   5.8070
      116     0.00000     0.3283E+01     2.000     5   5.8141
      117     0.00000     0.6578E+01     2.000     5   5.8180
      118     0.00000     0.3482E+01     2.000     5   5.8267
      119     0.00000     0.4542E+01     2.000     4   5.8298
      120     0.00000     0.3086E+01     2.000     5   5.8483
      121     0.00000     0.7767E+01     1.000     6   5.8478
      122     0.00000     0.3290E+01     2.000     5   5.8600
      123     0.00000     0.3665E+01     2.000     5   5.8655
      124     0.00000     0.8275E+01     2.000     5   5.8717
      125     0.00000     0.3802E+01     2.000     5   5.8781
      127     0.00000     0.3522E+01     2.000     5   5.8869
      130     0.00000     0.3676E+01     2.000     5   5.8986
      131     0.00000     0.4531E+01     2.000     5   5.8997
      132     0.00000     0.5037E+01     2.000     5   5.8997
      133     0.00000     0.1357E+02     2.000     5   5.9010
      135     0.00000     0.9468E+01     2.000     5   5.9375
      136     0.00000     0.1129E+02     2.000     6   5.9416
      137     0.00000     0.1165E+02     2.000     6   5.9417
      138     0.00000     0.2660E+02     2.000     6   5.9429
      139     0.00000     0.1139E+02     2.000     6   5.9474
      140     0.00000     0.1035E+02     2.000     6   5.9477
      141     0.00000     0.1032E+02     2.000     6   5.9534
      142     0.00000     0.1117E+02     2.000     6   5.9593
      143     0.00000     0.1057E+02     2.000     5   5.9758
      144     0.00000     0.2112E+02     2.000     6   5.9794
      145     0.00000     0.1672E+02     2.000     6   5.9794
      146     0.00000     0.1041E+02     2.000     6   5.9980
      147     0.00000     0.9301E+01     2.000     6   5.9980
      148     0.00000     0.1050E+02     2.000     6   5.9988
      149     0.00000     0.9076E+01     2.000     6   5.9988
      154     0.00000     0.6710E+01     2.000     6   6.0338
      155     0.00000     0.8511E+01     2.000     5   6.0381
      158     0.00000     0.2812E+01     2.000     6   6.0658
      159     0.00000     0.3055E+01     2.000     6   6.0658
