# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.2792
        2     0.00000     0.9993E+02     1.000     2   2.2798
        3     0.00000     0.8725E+02     1.000     2   2.4002
        4     0.00000     0.8620E+02     1.000     2   2.4113
        5     0.00000     0.1233E+02     1.000     2   2.9743
        6     0.00000     0.1181E+02     1.000     2   3.0225
        7     0.00000     0.1049E+02     1.000     2   3.1609
        8     0.00000     0.3943E+02     1.000     2   3.1751
        9     0.00000     0.1001E+02     1.000     2   3.2170
       10     0.00000     0.9954E+01     1.000     2   3.2238
       11     0.00000     0.3780E+02     1.000     2   3.2251
       12     0.00000     0.9916E+01     1.000     2   3.2284
       13     0.00000     0.3478E+02     1.000     2   3.3257
       14     0.00000     0.3439E+02     1.000     2   3.3393
       15     0.00000     0.7838E+01     1.000     2   3.5228
       16     0.00000     0.2947E+02     1.000     2   3.5340
       17     0.00000     0.4375E+02     2.000     3   3.6407
       18     0.00000     0.4335E+02     2.000     3   3.6652
       19     0.00000     0.2639E+02     1.000     2   3.6780
       20     0.00000     0.1490E+02     2.000     3   3.7202
       21     0.00000     0.9513E+01     2.000     3   3.7455
       22     0.00000     0.3857E+02     2.000     3   3.7695
       23     0.00000     0.9642E+01     2.000     3   3.7729
       24     0.00000     0.3814E+02     2.000     3   3.7813
       25     0.00000     0.1884E+02     2.000     3   3.8009
       26     0.00000     0.1064E+02     2.000     3   3.8239
       27     0.00000     0.6123E+01     1.000     2   3.8548
       28     0.00000     0.1135E+02     2.000     3   3.8682
       29     0.00000     0.7053E+01     2.000     3   3.9572
       30     0.00000     0.7065E+01     2.000     3   3.9577
       31     0.00000     0.1556E+02     2.000     3   3.9659
       32     0.00000     0.5631E+01     1.000     2   3.9728
       33     0.00000     0.7372E+01     2.000     3   3.9774
       34     0.00000     0.6472E+01     2.000     3   4.0085
       35     0.00000     0.8139E+01     1.000     4   4.0677
       36     0.00000     0.1567E+02     1.000     4   4.1052
       37     0.00000     0.1646E+02     1.000     4   4.1062
       38     0.00000     0.2045E+02     2.000     3   4.1118
       39     0.00000     0.7488E+01     1.000     4   4.1146
       40     0.00000     0.1060E+02     2.000     3   4.1372
       41     0.00000     0.5018E+01     1.000     2   4.1398
       42     0.00000     0.5974E+01     2.000     3   4.1559
       43     0.00000     0.4938E+01     1.000     2   4.1635
       44     0.00000     0.3510E+01     2.000     4   4.1640
       45     0.00000     0.4836E+01     1.000     2   4.1943
       46     0.00000     0.1824E+02     2.000     3   4.2086
       47     0.00000     0.2702E+01     2.000     4   4.2111
       48     0.00000     0.1299E+02     1.000     4   4.2133
       50     0.00000     0.2116E+02     2.000     3   4.2157
       51     0.00000     0.1271E+02     1.000     4   4.2233
       52     0.00000     0.1301E+02     2.000     3   4.2335
       53     0.00000     0.3174E+01     2.000     3   4.2449
       54     0.00000     0.6888E+01     1.000     4   4.2538
       55     0.00000     0.1999E+02     2.000     3   4.2561
       56     0.00000     0.9660E+01     2.000     3   4.2632
       58     0.00000     0.2477E+02     1.000     4   4.2679
       59     0.00000     0.9729E+01     2.000     3   4.2828
       60     0.00000     0.8132E+01     2.000     3   4.2997
       61     0.00000     0.1525E+02     2.000     3   4.3070
       62     0.00000     0.5952E+01     2.000     3   4.3088
       63     0.00000     0.6166E+01     1.000     4   4.3085
       64     0.00000     0.3195E+01     2.000     3   4.3147
       65     0.00000     0.5948E+01     1.000     4   4.3160
       66     0.00000     0.2261E+02     1.000     4   4.3179
       67     0.00000     0.5968E+01     1.000     4   4.3207
       68     0.00000     0.1147E+02     2.000     3   4.3398
       69     0.00000     0.1135E+02     2.000     3   4.3491
       70     0.00000     0.3165E+01     2.000     3   4.3570
       71     0.00000     0.4524E+01     2.000     4   4.3786
       72     0.00000     0.1521E+02     2.000     3   4.3814
       73     0.00000     0.8737E+01     2.000     3   4.4117
       74     0.00000     0.5180E+01     1.000     4   4.4197
       75     0.00000     0.3274E+01     2.000     4   4.4194
       76     0.00000     0.9120E+01     2.000     3   4.4262
       77     0.00000     0.7694E+01     2.000     3   4.4552
       78     0.00000     0.3635E+01     2.000     4   4.4620
       79     0.00000     0.2057E+02     2.000     4   4.4640
       80     0.00000     0.4031E+01     1.000     2   4.4720
       81     0.00000     0.2064E+02     2.000     4   4.4880
       82     0.00000     0.4558E+01     2.000     4   4.4965
       83     0.00000     0.3883E+01     1.000     2   4.5307
       84     0.00000     0.3632E+01     2.000     4   4.5317
       85     0.00000     0.1567E+02     2.000     3   4.5505
       86     0.00000     0.1436E+02     1.000     2   4.5523
       87     0.00000     0.9386E+01     1.000     4   4.5583
       88     0.00000     0.7322E+01     2.000     4   4.5589
       89     0.00000     0.9373E+01     1.000     4   4.5595
       90     0.00000     0.3871E+01     2.000     4   4.5666
       91     0.00000     0.7198E+01     2.000     4   4.5811
       92     0.00000     0.5412E+01     2.000     4   4.5912
       93     0.00000     0.3153E+01     2.000     4   4.5971
       94     0.00000     0.3702E+01     1.000     2   4.6061
       95     0.00000     0.2938E+01     2.000     3   4.6091
       96     0.00000     0.6394E+01     2.000     4   4.6255
       97     0.00000     0.3394E+01     1.000     4   4.6267
       98     0.00000     0.1670E+02     1.000     4   4.6290
       99     0.00000     0.8415E+01     2.000     4   4.6487
      100     0.00000     0.6123E+01     2.000     4   4.6528
      101     0.00000     0.3123E+01     2.000     3   4.6546
      102     0.00000     0.4649E+01     1.000     4   4.6582
      103     0.00000     0.4129E+01     1.000     4   4.6600
      104     0.00000     0.3769E+01     2.000     4   4.6794
      105     0.00000     0.6171E+01     2.000     4   4.6800
      106     0.00000     0.1372E+02     2.000     4   4.6812
      108     0.00000     0.6222E+01     2.000     4   4.6877
      109     0.00000     0.1409E+02     2.000     3   4.6896
      110     0.00000     0.6081E+01     2.000     4   4.6905
      111     0.00000     0.3945E+01     2.000     4   4.6911
      112     0.00000     0.2920E+02     2.000     3   4.6958
      113     0.00000     0.1390E+02     2.000     4   4.6962
      114     0.00000     0.3522E+02     2.000     5   4.7335
      115     0.00000     0.4506E+01     1.000     4   4.7392
      116     0.00000     0.3403E+01     2.000     4   4.7431
      117     0.00000     0.1269E+02     1.000     2   4.7465
      118     0.00000     0.3446E+02     2.000     5   4.7580
      119     0.00000     0.3143E+01     2.000     3   4.7631
      120     0.00000     0.3410E+01     1.000     4   4.7706
      121     0.00000     0.1471E+02     1.000     4   4.7731
      122     0.00000     0.3053E+01     2.000     4   4.7861
      123     0.00000     0.3961E+02     2.000     3   4.7999
      124     0.00000     0.7130E+01     1.000     4   4.8004
      125     0.00000     0.3034E+01     2.000     4   4.8039
      126     0.00000     0.4397E+01     2.000     5   4.8141
      127     0.00000     0.3525E+01     2.000     4   4.8173
      128     0.00000     0.6960E+01     1.000     4   4.8226
      129     0.00000     0.8159E+01     2.000     5   4.8384
      130     0.00000     0.2457E+02     1.000     4   4.8393
      131     0.00000     0.4930E+01     2.000     5   4.8442
      133     0.00000     0.5378E+01     2.000     4   4.8520
      134     0.00000     0.3883E+02     1.000     4   4.8533
      135     0.00000     0.7736E+01     2.000     5   4.8635
      136     0.00000     0.7848E+01     2.000     5   4.8657
      137     0.00000     0.1647E+02     2.000     3   4.8663
      138     0.00000     0.6120E+01     2.000     3   4.8709
      140     0.00000     0.4891E+01     2.000     4   4.8775
      141     0.00000     0.4006E+01     2.000     5   4.8935
      142     0.00000     0.1099E+02     2.000     5   4.8944
      143     0.00000     0.8556E+01     2.000     5   4.8958
      144     0.00000     0.4091E+01     2.000     3   4.9042
      145     0.00000     0.1574E+02     2.000     5   4.9281
      146     0.00000     0.1467E+02     2.000     5   4.9295
      147     0.00000     0.4987E+01     2.000     5   4.9366
      149     0.00000     0.2088E+02     2.000     3   4.9635
      150     0.00000     0.3662E+01     2.000     3   4.9694
      151     0.00000     0.5495E+01     2.000     4   4.9777
      152     0.00000     0.3085E+01     2.000     4   4.9775
      154     0.00000     0.8951E+01     2.000     4   4.9827
      155     0.00000     0.4833E+01     2.000     4   4.9858
      156     0.00000     0.2937E+01     1.000     2   4.9865
      157     0.00000     0.4232E+01     2.000     3   4.9955
      158     0.00000     0.6073E+01     1.000     4   5.0021
      159     0.00000     0.3536E+01     2.000     3   5.0081
      160     0.00000     0.2100E+02     2.000     4   5.0097
      161     0.00000     0.9776E+01     2.000     4   5.0143
      162     0.00000     0.3552E+02     2.000     4   5.0169
      163     0.00000     0.2951E+01     2.000     5   5.0344
      164     0.00000     0.3355E+01     2.000     5   5.0351
      165     0.00000     0.3075E+01     2.000     5   5.0359
      167     0.00000     0.6037E+01     1.000     4   5.0505
      169     0.00000     0.3679E+01     2.000     5   5.0585
      170     0.00000     0.7346E+01     2.000     5   5.0610
      171     0.00000     0.5341E+01     2.000     3   5.0625
      172     0.00000     0.4732E+01     2.000     4   5.0738
      173     0.00000     0.2782E+01     2.000     4   5.0785
      174     0.00000     0.9061E+01     2.000     4   5.0790
      175     0.00000     0.6972E+01     2.000     4   5.0903
      176     0.00000     0.1119E+02     2.000     4   5.1159
      177     0.00000     0.8238E+01     2.000     4   5.1282
      178     0.00000     0.5460E+01     1.000     4   5.1389
      179     0.00000     0.1903E+02     2.000     4   5.1396
      180     0.00000     0.5409E+01     1.000     4   5.1513
      181     0.00000     0.2776E+01     2.000     4   5.1531
      182     0.00000     0.6030E+01     2.000     5   5.1551
      183     0.00000     0.4438E+01     2.000     3   5.1575
      184     0.00000     0.3035E+01     2.000     4   5.1737
      185     0.00000     0.5252E+01     2.000     5   5.1793
      186     0.00000     0.5520E+01     1.000     4   5.1802
      187     0.00000     0.1073E+02     1.000     4   5.1806
      188     0.00000     0.3886E+01     2.000     4   5.1877
      189     0.00000     0.5821E+01     2.000     3   5.1936
      192     0.00000     0.1466E+02     1.000     6   5.1981
      193     0.00000     0.4435E+01     2.000     5   5.2044
      194     0.00000     0.2017E+02     2.000     5   5.2046
      195     0.00000     0.1987E+02     2.000     5   5.2067
      196     0.00000     0.3960E+01     2.000     3   5.2166
      197     0.00000     0.7895E+01     2.000     4   5.2202
      198     0.00000     0.6743E+01     2.000     4   5.2310
      199     0.00000     0.7313E+01     2.000     5   5.2312
      200     0.00000     0.1332E+02     2.000     5   5.2338
      201     0.00000     0.2589E+02     2.000     4   5.2419
      202     0.00000     0.4758E+01     2.000     3   5.2436
      203     0.00000     0.7303E+01     2.000     5   5.2446
      204     0.00000     0.6669E+01     2.000     5   5.2463
      205     0.00000     0.2919E+01     2.000     4   5.2475
      206     0.00000     0.7270E+01     2.000     3   5.2515
      207     0.00000     0.4038E+01     2.000     5   5.2599
      208     0.00000     0.1001E+02     2.000     4   5.2700
      209     0.00000     0.4057E+01     2.000     3   5.2742
      210     0.00000     0.3666E+02     2.000     5   5.2831
      211     0.00000     0.6626E+01     2.000     4   5.2845
