# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0714
        2     0.00000     0.9806E+02     1.000     2   2.0871
        3     0.00000     0.8234E+02     1.000     2   2.2887
        4     0.00000     0.8113E+02     1.000     2   2.3015
        5     0.00000     0.3954E+02     1.000     2   2.9489
        6     0.00000     0.9396E+01     1.000     2   2.9835
        7     0.00000     0.3813E+02     1.000     2   2.9897
        8     0.00000     0.8579E+01     1.000     2   3.0894
        9     0.00000     0.8420E+01     1.000     2   3.1115
       10     0.00000     0.8350E+01     1.000     2   3.1214
       11     0.00000     0.8298E+01     1.000     2   3.1288
       12     0.00000     0.3312E+02     1.000     2   3.1478
       13     0.00000     0.5148E+02     2.000     3   3.1779
       14     0.00000     0.3286E+02     1.000     2   3.1794
       15     0.00000     0.7949E+01     1.000     2   3.1805
       16     0.00000     0.5642E+02     2.000     3   3.1902
       17     0.00000     0.3149E+02     1.000     2   3.2084
       18     0.00000     0.3107E+02     1.000     2   3.2476
       19     0.00000     0.7411E+01     1.000     2   3.2661
       20     0.00000     0.6365E+02     2.000     3   3.2991
       21     0.00000     0.7171E+01     1.000     2   3.3071
       22     0.00000     0.6810E+02     2.000     3   3.3371
       23     0.00000     0.2638E+02     1.000     4   3.3907
       24     0.00000     0.1890E+02     1.000     4   3.4069
       25     0.00000     0.4112E+02     1.000     4   3.4504
       26     0.00000     0.4895E+02     1.000     4   3.4659
       27     0.00000     0.6204E+01     1.000     2   3.4922
       28     0.00000     0.6079E+01     1.000     2   3.5189
       29     0.00000     0.2445E+02     1.000     2   3.5517
       30     0.00000     0.7383E+01     2.000     3   3.5583
       31     0.00000     0.9919E+01     2.000     3   3.6095
       32     0.00000     0.6976E+01     2.000     3   3.6242
       33     0.00000     0.2262E+02     1.000     2   3.6531
       34     0.00000     0.3295E+02     2.000     3   3.6533
       35     0.00000     0.5815E+01     2.000     3   3.6565
       36     0.00000     0.2241E+02     1.000     2   3.6679
       37     0.00000     0.3283E+02     2.000     3   3.6821
       38     0.00000     0.5835E+01     2.000     3   3.6953
       39     0.00000     0.7766E+01     2.000     3   3.7005
       40     0.00000     0.8503E+01     2.000     3   3.7257
       41     0.00000     0.2123E+02     1.000     2   3.7394
       42     0.00000     0.1091E+02     2.000     4   3.7873
       43     0.00000     0.1221E+02     2.000     4   3.8247
       44     0.00000     0.1570E+02     2.000     3   3.9076
       45     0.00000     0.5843E+01     2.000     3   3.9223
       46     0.00000     0.1848E+02     1.000     2   3.9329
       47     0.00000     0.1187E+02     2.000     3   3.9338
       48     0.00000     0.6644E+01     2.000     3   3.9583
       49     0.00000     0.7844E+01     2.000     3   3.9767
       50     0.00000     0.6780E+01     2.000     3   3.9820
       51     0.00000     0.9478E+01     2.000     3   4.0133
       52     0.00000     0.8536E+01     2.000     3   4.0499
       53     0.00000     0.1368E+02     2.000     3   4.0708
       54     0.00000     0.5350E+01     1.000     4   4.0758
       55     0.00000     0.1582E+02     2.000     3   4.0931
       56     0.00000     0.1017E+02     1.000     4   4.1166
       57     0.00000     0.1623E+02     1.000     2   4.1207
       59     0.00000     0.1088E+02     1.000     4   4.1271
       60     0.00000     0.1376E+02     2.000     3   4.1368
       62     0.00000     0.1175E+02     1.000     4   4.1429
       63     0.00000     0.1556E+02     1.000     2   4.1482
       64     0.00000     0.3860E+01     1.000     2   4.1576
       65     0.00000     0.3854E+01     1.000     2   4.1598
       67     0.00000     0.1538E+02     1.000     2   4.1650
       68     0.00000     0.4239E+01     1.000     4   4.1677
       69     0.00000     0.3469E+01     2.000     3   4.1703
       70     0.00000     0.1440E+02     2.000     3   4.1737
       71     0.00000     0.1128E+02     1.000     4   4.1742
       73     0.00000     0.3810E+01     1.000     2   4.1773
       74     0.00000     0.1443E+02     2.000     3   4.1811
       75     0.00000     0.4211E+01     1.000     4   4.2038
       76     0.00000     0.7077E+01     2.000     3   4.2052
       77     0.00000     0.4123E+02     2.000     3   4.2074
       78     0.00000     0.3855E+02     2.000     3   4.2073
