# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0477
        2     0.00000     0.9828E+02     1.000     2   2.0613
        3     0.00000     0.7953E+02     1.000     2   2.2924
        4     0.00000     0.7948E+02     1.000     2   2.2929
        5     0.00000     0.3575E+02     1.000     2   3.0231
        6     0.00000     0.3509E+02     1.000     2   3.0444
        7     0.00000     0.3412E+02     1.000     2   3.0706
        8     0.00000     0.3394E+02     1.000     2   3.0767
        9     0.00000     0.7982E+01     1.000     2   3.1438
       10     0.00000     0.3270E+02     1.000     2   3.1473
       11     0.00000     0.7782E+01     1.000     2   3.1743
       12     0.00000     0.6203E+02     2.000     3   3.1932
       13     0.00000     0.7600E+01     1.000     2   3.2029
       14     0.00000     0.6199E+02     2.000     3   3.2108
       15     0.00000     0.3075E+02     1.000     2   3.2215
       16     0.00000     0.7413E+01     1.000     2   3.2334
       17     0.00000     0.7352E+01     1.000     2   3.2435
       18     0.00000     0.5846E+02     2.000     3   3.2461
       19     0.00000     0.5700E+02     2.000     3   3.2560
       20     0.00000     0.7241E+01     1.000     2   3.2622
       21     0.00000     0.7076E+01     1.000     2   3.2907
       22     0.00000     0.6954E+01     1.000     2   3.3124
       23     0.00000     0.3616E+02     1.000     4   3.3633
       24     0.00000     0.3722E+02     1.000     4   3.3772
       25     0.00000     0.3324E+02     1.000     4   3.4215
       26     0.00000     0.3186E+02     1.000     4   3.4352
       27     0.00000     0.3265E+02     2.000     3   3.6333
       28     0.00000     0.8255E+01     2.000     3   3.6542
       29     0.00000     0.3212E+02     2.000     3   3.6714
       30     0.00000     0.6757E+01     2.000     3   3.6819
       31     0.00000     0.6441E+01     2.000     3   3.6944
       32     0.00000     0.6447E+01     2.000     3   3.6963
       33     0.00000     0.6669E+01     2.000     3   3.7068
       34     0.00000     0.6947E+01     2.000     3   3.7073
       35     0.00000     0.5821E+01     2.000     3   3.7185
       36     0.00000     0.5885E+01     2.000     3   3.7190
       37     0.00000     0.6671E+01     2.000     3   3.7215
       38     0.00000     0.5983E+01     2.000     3   3.7222
       39     0.00000     0.7698E+01     2.000     3   3.7289
       40     0.00000     0.5920E+01     2.000     3   3.7442
       41     0.00000     0.1980E+02     1.000     2   3.7899
       42     0.00000     0.1360E+02     2.000     4   3.8520
       43     0.00000     0.1141E+02     2.000     4   3.8717
       44     0.00000     0.1110E+02     2.000     4   3.8736
       45     0.00000     0.1374E+02     2.000     4   3.8732
       46     0.00000     0.6121E+01     2.000     3   3.9076
       47     0.00000     0.6056E+01     2.000     3   3.9206
       48     0.00000     0.6123E+01     2.000     3   3.9265
       49     0.00000     0.6503E+01     2.000     3   3.9378
       50     0.00000     0.4896E+01     2.000     3   3.9533
       52     0.00000     0.1232E+02     1.000     4   4.0954
       53     0.00000     0.9525E+01     2.000     3   4.0976
       54     0.00000     0.3757E+01     2.000     4   4.1090
       55     0.00000     0.1117E+02     1.000     4   4.1193
       56     0.00000     0.1034E+02     1.000     4   4.1214
       57     0.00000     0.1189E+02     1.000     4   4.1225
       60     0.00000     0.1482E+02     1.000     2   4.1702
       61     0.00000     0.3722E+01     1.000     2   4.1717
       65     0.00000     0.1463E+02     1.000     2   4.1892
       67     0.00000     0.4313E+02     2.000     3   4.1967
       69     0.00000     0.4282E+02     2.000     3   4.2137
       70     0.00000     0.3357E+02     1.000     4   4.2232
       71     0.00000     0.1432E+02     1.000     2   4.2289
       72     0.00000     0.4064E+01     1.000     4   4.2362
       73     0.00000     0.3338E+02     1.000     4   4.2382
       74     0.00000     0.1420E+02     1.000     2   4.2415
       75     0.00000     0.1422E+02     2.000     3   4.2430
       76     0.00000     0.4113E+02     2.000     3   4.2570
       77     0.00000     0.1284E+02     2.000     3   4.2636
       78     0.00000     0.3750E+02     2.000     3   4.2669
       79     0.00000     0.3881E+01     1.000     4   4.2673
       80     0.00000     0.4040E+02     2.000     3   4.2711
       81     0.00000     0.6665E+01     2.000     5   4.2718
       83     0.00000     0.3158E+02     1.000     4   4.2851
       84     0.00000     0.3670E+02     2.000     3   4.2873
       85     0.00000     0.6942E+01     2.000     5   4.2894
       86     0.00000     0.5616E+02     2.000     4   4.2935
       87     0.00000     0.2131E+02     2.000     4   4.2960
       88     0.00000     0.3773E+01     1.000     4   4.2958
       89     0.00000     0.3083E+02     1.000     4   4.3006
       90     0.00000     0.1910E+02     2.000     4   4.3014
       91     0.00000     0.2111E+02     2.000     4   4.3057
       92     0.00000     0.3760E+01     1.000     4   4.3120
       93     0.00000     0.5527E+02     2.000     4   4.3118
       94     0.00000     0.8996E+01     2.000     5   4.3120
       95     0.00000     0.3393E+01     1.000     2   4.3124
       96     0.00000     0.1485E+02     1.000     4   4.3143
       97     0.00000     0.1115E+02     2.000     3   4.3181
       98     0.00000     0.1871E+02     2.000     4   4.3185
       99     0.00000     0.3720E+01     1.000     4   4.3220
      100     0.00000     0.4708E+01     2.000     5   4.3245
      101     0.00000     0.9232E+01     2.000     5   4.3268
      102     0.00000     0.3572E+02     2.000     3   4.3322
      103     0.00000     0.4401E+01     2.000     5   4.3346
      104     0.00000     0.2621E+02     1.000     4   4.3387
      105     0.00000     0.2853E+01     2.000     4   4.3405
      107     0.00000     0.3591E+02     2.000     3   4.3420
      108     0.00000     0.7595E+01     2.000     5   4.3472
      111     0.00000     0.7218E+01     2.000     5   4.3588
      112     0.00000     0.2585E+02     1.000     4   4.3603
      113     0.00000     0.5214E+02     2.000     4   4.3603
      114     0.00000     0.3631E+02     1.000     4   4.3637
      115     0.00000     0.5181E+02     2.000     4   4.3715
      116     0.00000     0.3545E+02     1.000     4   4.3853
      117     0.00000     0.2464E+02     2.000     4   4.3916
      118     0.00000     0.3818E+01     1.000     4   4.4053
      119     0.00000     0.2432E+02     2.000     4   4.4055
      120     0.00000     0.6186E+01     2.000     3   4.4235
      121     0.00000     0.3400E+02     1.000     4   4.4355
      122     0.00000     0.4809E+02     2.000     4   4.4371
      123     0.00000     0.1749E+02     1.000     6   4.4419
      124     0.00000     0.3435E+02     1.000     4   4.4425
      125     0.00000     0.2256E+02     1.000     4   4.4444
      126     0.00000     0.1142E+02     2.000     3   4.4464
      127     0.00000     0.2227E+02     1.000     4   4.4507
      128     0.00000     0.4746E+02     2.000     4   4.4537
      129     0.00000     0.1775E+02     1.000     6   4.4558
      130     0.00000     0.8162E+02     2.000     5   4.4636
      131     0.00000     0.5695E+02     2.000     5   4.4715
      132     0.00000     0.8069E+02     2.000     5   4.4782
      133     0.00000     0.5620E+02     2.000     5   4.4849
      134     0.00000     0.1302E+02     2.000     4   4.4948
      135     0.00000     0.1349E+02     1.000     6   4.5000
      136     0.00000     0.3566E+01     2.000     3   4.5081
      137     0.00000     0.4483E+02     2.000     4   4.5077
      138     0.00000     0.8389E+02     2.000     5   4.5088
      139     0.00000     0.1284E+02     1.000     6   4.5138
      140     0.00000     0.4426E+02     2.000     4   4.5212
      141     0.00000     0.8366E+02     2.000     5   4.5267
      142     0.00000     0.8632E+02     2.000     5   4.5338
      143     0.00000     0.3361E+01     2.000     3   4.5345
      144     0.00000     0.7436E+02     2.000     5   4.5358
      145     0.00000     0.7287E+02     2.000     5   4.5508
      146     0.00000     0.8452E+02     2.000     5   4.5518
      147     0.00000     0.3410E+01     2.000     3   4.5543
      148     0.00000     0.4584E+02     2.000     5   4.5617
      149     0.00000     0.4433E+02     2.000     5   4.5670
      150     0.00000     0.3446E+01     2.000     4   4.5713
      151     0.00000     0.4551E+02     2.000     5   4.5719
      152     0.00000     0.1160E+02     1.000     2   4.5834
      153     0.00000     0.6058E+01     2.000     4   4.5852
      154     0.00000     0.5891E+01     1.000     4   4.5847
      155     0.00000     0.4335E+02     2.000     5   4.5848
      156     0.00000     0.5884E+01     1.000     4   4.5857
      157     0.00000     0.3252E+01     2.000     3   4.5926
      158     0.00000     0.5635E+01     2.000     3   4.5975
      159     0.00000     0.4034E+01     2.000     4   4.6069
      160     0.00000     0.7718E+02     2.000     5   4.6110
      161     0.00000     0.6912E+02     2.000     5   4.6199
      162     0.00000     0.7694E+02     2.000     5   4.6217
      163     0.00000     0.3745E+02     2.000     3   4.6224
      164     0.00000     0.6754E+02     2.000     5   4.6300
      165     0.00000     0.3573E+02     1.000     4   4.6613
      166     0.00000     0.2807E+01     1.000     4   4.6754
      167     0.00000     0.6835E+02     1.000     6   4.6789
      168     0.00000     0.2687E+01     1.000     2   4.6835
      169     0.00000     0.8795E+01     2.000     4   4.6929
      170     0.00000     0.6937E+02     1.000     6   4.6931
      171     0.00000     0.6039E+02     1.000     6   4.7039
      172     0.00000     0.6594E+01     2.000     3   4.7050
      174     0.00000     0.4880E+01     2.000     4   4.7135
      175     0.00000     0.6601E+01     2.000     3   4.7176
      176     0.00000     0.5921E+02     1.000     6   4.7182
      177     0.00000     0.7444E+01     2.000     3   4.7307
      178     0.00000     0.1335E+02     2.000     4   4.7315
      180     0.00000     0.1098E+03     2.000     6   4.7371
      181     0.00000     0.1339E+02     2.000     4   4.7421
      182     0.00000     0.7285E+01     2.000     3   4.7479
      184     0.00000     0.1080E+03     2.000     6   4.7512
      185     0.00000     0.1449E+02     2.000     4   4.7588
      186     0.00000     0.2017E+02     2.000     5   4.7642
      187     0.00000     0.3254E+01     2.000     4   4.7710
      189     0.00000     0.1412E+02     2.000     4   4.7774
      190     0.00000     0.9151E+01     2.000     3   4.7842
      191     0.00000     0.5206E+02     1.000     6   4.7864
      192     0.00000     0.5463E+02     1.000     6   4.7953
      194     0.00000     0.5126E+02     1.000     6   4.8010
      195     0.00000     0.9455E+01     2.000     4   4.8018
      197     0.00000     0.5275E+02     1.000     6   4.8092
      198     0.00000     0.9345E+01     2.000     4   4.8157
      199     0.00000     0.4792E+01     2.000     5   4.8216
      200     0.00000     0.1675E+02     2.000     3   4.8224
      201     0.00000     0.1023E+02     2.000     4   4.8340
      202     0.00000     0.3170E+01     2.000     3   4.8393
      203     0.00000     0.3199E+01     2.000     3   4.8427
      205     0.00000     0.1014E+02     2.000     4   4.8483
      208     0.00000     0.2953E+02     2.000     4   4.8614
      209     0.00000     0.3965E+01     2.000     4   4.8645
      210     0.00000     0.3599E+01     2.000     4   4.8674
      211     0.00000     0.6957E+01     2.000     4   4.8677
      212     0.00000     0.3968E+01     2.000     4   4.8680
      213     0.00000     0.3579E+01     2.000     4   4.8722
      214     0.00000     0.1712E+02     2.000     4   4.8805
      215     0.00000     0.2696E+01     1.000     4   4.8826
      216     0.00000     0.9003E+01     2.000     4   4.8837
      217     0.00000     0.8562E+01     1.000     4   4.8849
      218     0.00000     0.4970E+01     2.000     4   4.8940
      219     0.00000     0.6830E+01     2.000     4   4.8937
      220     0.00000     0.4998E+01     2.000     4   4.8946
      221     0.00000     0.1685E+02     2.000     4   4.8969
      222     0.00000     0.1879E+02     2.000     4   4.9008
      224     0.00000     0.3367E+02     2.000     5   4.9070
      225     0.00000     0.8816E+01     2.000     4   4.9077
      226     0.00000     0.6402E+01     2.000     4   4.9133
      227     0.00000     0.1859E+02     2.000     4   4.9128
      228     0.00000     0.1862E+02     2.000     4   4.9143
      229     0.00000     0.1798E+02     2.000     4   4.9144
      230     0.00000     0.6397E+01     2.000     4   4.9174
      231     0.00000     0.4915E+01     2.000     4   4.9201
      232     0.00000     0.1418E+02     2.000     5   4.9217
      233     0.00000     0.3309E+02     2.000     5   4.9214
      234     0.00000     0.1417E+02     2.000     5   4.9233
      235     0.00000     0.8414E+01     2.000     4   4.9258
      236     0.00000     0.1834E+02     2.000     4   4.9268
      237     0.00000     0.3557E+02     2.000     5   4.9289
      238     0.00000     0.7652E+01     2.000     6   4.9307
      239     0.00000     0.1771E+02     2.000     4   4.9318
      241     0.00000     0.3636E+02     2.000     5   4.9409
      242     0.00000     0.8698E+01     2.000     4   4.9426
      243     0.00000     0.8747E+01     2.000     4   4.9431
      244     0.00000     0.3507E+02     2.000     5   4.9438
      245     0.00000     0.4664E+01     2.000     4   4.9452
      246     0.00000     0.8901E+01     2.000     5   4.9447
      247     0.00000     0.8230E+01     2.000     4   4.9497
      248     0.00000     0.6403E+01     2.000     6   4.9502
      249     0.00000     0.1220E+02     2.000     5   4.9523
      250     0.00000     0.7750E+01     2.000     6   4.9518
      251     0.00000     0.6214E+01     2.000     6   4.9522
      253     0.00000     0.3992E+01     2.000     3   4.9543
      254     0.00000     0.3575E+02     2.000     5   4.9563
      255     0.00000     0.9134E+01     2.000     4   4.9579
      256     0.00000     0.9205E+01     2.000     4   4.9596
      257     0.00000     0.1396E+02     2.000     5   4.9602
      258     0.00000     0.4563E+01     2.000     4   4.9663
      259     0.00000     0.3872E+01     2.000     3   4.9695
      262     0.00000     0.1934E+02     2.000     5   4.9719
      263     0.00000     0.4447E+01     1.000     4   4.9742
      264     0.00000     0.1205E+02     2.000     5   4.9742
      265     0.00000     0.1369E+02     2.000     5   4.9810
      266     0.00000     0.1935E+02     2.000     5   4.9821
      267     0.00000     0.1093E+02     2.000     4   4.9831
      268     0.00000     0.2994E+01     2.000     4   4.9850
      269     0.00000     0.1272E+02     2.000     5   4.9860
      270     0.00000     0.1152E+02     2.000     4   4.9896
      271     0.00000     0.1267E+02     2.000     5   4.9892
      272     0.00000     0.8795E+01     2.000     4   4.9932
      273     0.00000     0.1539E+02     2.000     5   4.9975
      274     0.00000     0.1082E+02     2.000     4   5.0003
      275     0.00000     0.1142E+02     2.000     4   5.0027
      276     0.00000     0.8692E+01     2.000     4   5.0084
      277     0.00000     0.1977E+02     2.000     5   5.0094
      278     0.00000     0.1616E+02     2.000     5   5.0112
      279     0.00000     0.1640E+02     2.000     5   5.0161
      281     0.00000     0.8222E+01     2.000     5   5.0173
      282     0.00000     0.5299E+01     2.000     3   5.0209
      283     0.00000     0.1942E+02     2.000     5   5.0226
      284     0.00000     0.1519E+02     2.000     5   5.0227
      285     0.00000     0.8177E+01     2.000     5   5.0231
      286     0.00000     0.1645E+02     2.000     5   5.0272
      287     0.00000     0.1931E+02     2.000     5   5.0276
      290     0.00000     0.1572E+02     2.000     5   5.0299
      291     0.00000     0.3237E+01     2.000     3   5.0327
      292     0.00000     0.8616E+01     2.000     5   5.0345
      293     0.00000     0.8554E+01     2.000     5   5.0346
      294     0.00000     0.1028E+02     2.000     5   5.0378
