# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
      239     0.00000     0.1798E+02     2.000     4   4.8454
      240     0.00000     0.1744E+02     2.000     4   4.8492
      241     0.00000     0.4870E+01     2.000     4   4.8519
      242     0.00000     0.3388E+02     2.000     5   4.8516
      243     0.00000     0.2850E+02     1.000     6   4.8514
      244     0.00000     0.7647E+01     2.000     4   4.8533
      245     0.00000     0.1127E+02     2.000     5   4.8536
      246     0.00000     0.3225E+02     2.000     5   4.8550
      247     0.00000     0.3458E+01     2.000     4   4.8586
      248     0.00000     0.6072E+01     2.000     4   4.8597
      249     0.00000     0.4606E+01     2.000     3   4.8617
      250     0.00000     0.3546E+02     2.000     5   4.8638
      251     0.00000     0.4604E+01     2.000     4   4.8658
      252     0.00000     0.1339E+02     2.000     5   4.8655
      253     0.00000     0.3456E+02     2.000     5   4.8656
      254     0.00000     0.3549E+02     2.000     5   4.8736
      255     0.00000     0.7903E+01     2.000     4   4.8747
      256     0.00000     0.4707E+01     2.000     5   4.8759
      257     0.00000     0.9901E+01     2.000     4   4.8803
      258     0.00000     0.1361E+02     2.000     5   4.8814
      259     0.00000     0.6993E+01     2.000     6   4.8827
      260     0.00000     0.8225E+01     2.000     4   4.8835
      261     0.00000     0.6509E+01     2.000     3   4.8866
      262     0.00000     0.5649E+01     2.000     6   4.8892
      263     0.00000     0.1480E+02     2.000     5   4.8933
      264     0.00000     0.8705E+01     2.000     4   4.8951
      265     0.00000     0.1091E+02     2.000     4   4.8957
      266     0.00000     0.1149E+02     2.000     5   4.8991
      267     0.00000     0.4348E+01     2.000     4   4.9017
      268     0.00000     0.1971E+02     2.000     5   4.9038
      269     0.00000     0.4172E+01     2.000     3   4.9056
      270     0.00000     0.8584E+01     2.000     4   4.9091
      271     0.00000     0.1853E+02     2.000     5   4.9090
      272     0.00000     0.3155E+01     2.000     3   4.9138
      273     0.00000     0.1775E+02     2.000     5   4.9141
      275     0.00000     0.1296E+02     2.000     5   4.9164
      276     0.00000     0.1026E+02     2.000     4   4.9216
      277     0.00000     0.4864E+01     2.000     4   4.9227
      278     0.00000     0.6952E+01     2.000     4   4.9228
      279     0.00000     0.1201E+02     2.000     5   4.9230
      280     0.00000     0.1946E+02     2.000     5   4.9240
      281     0.00000     0.1097E+02     2.000     4   4.9262
      283     0.00000     0.1629E+02     2.000     4   4.9312
      284     0.00000     0.1873E+02     2.000     5   4.9307
      285     0.00000     0.1071E+02     2.000     4   4.9332
      286     0.00000     0.4341E+01     2.000     5   4.9342
      288     0.00000     0.1700E+02     2.000     5   4.9399
