# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0556
        2     0.00000     0.9944E+02     1.000     2   2.0601
        3     0.00000     0.8035E+02     1.000     2   2.2928
        4     0.00000     0.7983E+02     1.000     2   2.2985
        5     0.00000     0.9418E+01     1.000     2   2.9579
        6     0.00000     0.3744E+02     1.000     2   2.9883
        7     0.00000     0.9117E+01     1.000     2   2.9951
        8     0.00000     0.3661E+02     1.000     2   3.0138
        9     0.00000     0.3359E+02     1.000     2   3.1040
       10     0.00000     0.3320E+02     1.000     2   3.1217
       11     0.00000     0.3216E+02     1.000     2   3.1814
       12     0.00000     0.5742E+02     2.000     3   3.1815
       13     0.00000     0.7726E+01     1.000     2   3.1907
       14     0.00000     0.5977E+02     2.000     3   3.1943
       15     0.00000     0.3173E+02     1.000     2   3.1977
       16     0.00000     0.7502E+01     1.000     2   3.2265
       17     0.00000     0.7485E+01     1.000     2   3.2293
       18     0.00000     0.7483E+01     1.000     2   3.2296
       19     0.00000     0.7417E+01     1.000     2   3.2405
       20     0.00000     0.7251E+01     1.000     2   3.2683
       21     0.00000     0.5985E+02     2.000     3   3.2695
       22     0.00000     0.6218E+02     2.000     3   3.2780
       23     0.00000     0.7146E+01     1.000     2   3.2864
       24     0.00000     0.2804E+02     1.000     4   3.3747
       25     0.00000     0.3212E+02     1.000     4   3.3748
       26     0.00000     0.3887E+02     1.000     4   3.4343
       27     0.00000     0.3563E+02     1.000     4   3.4350
       28     0.00000     0.2477E+02     1.000     2   3.5088
       29     0.00000     0.2445E+02     1.000     2   3.5238
       30     0.00000     0.8965E+01     2.000     3   3.6180
       31     0.00000     0.6852E+01     2.000     3   3.6285
       32     0.00000     0.3255E+02     2.000     3   3.6505
       33     0.00000     0.6700E+01     2.000     3   3.6595
       34     0.00000     0.3230E+02     2.000     3   3.6612
       35     0.00000     0.5807E+01     2.000     3   3.6923
       36     0.00000     0.5843E+01     2.000     3   3.7084
       37     0.00000     0.2093E+02     1.000     2   3.7321
       38     0.00000     0.6217E+01     2.000     3   3.7341
       39     0.00000     0.5814E+01     2.000     3   3.7455
       40     0.00000     0.6398E+01     2.000     3   3.7572
       41     0.00000     0.6540E+01     2.000     3   3.7600
       42     0.00000     0.6205E+01     2.000     3   3.7793
       43     0.00000     0.1369E+02     2.000     3   3.7875
       44     0.00000     0.1226E+02     2.000     4   3.8217
       45     0.00000     0.1271E+02     2.000     4   3.8400
       46     0.00000     0.1143E+02     2.000     4   3.8995
