# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   1.8869
        2     0.00000     0.3313E+02     1.000     2   2.8667
        3     0.00000     0.3108E+02     1.000     2   2.9327
        4     0.00000     0.7074E+01     1.000     2   3.0116
        5     0.00000     0.5697E+02     2.000     3   3.0414
        6     0.00000     0.6836E+01     1.000     2   3.0513
        7     0.00000     0.5551E+02     2.000     3   3.1030
        8     0.00000     0.6416E+01     1.000     2   3.1260
        9     0.00000     0.2985E+02     1.000     4   3.2162
       10     0.00000     0.3074E+02     1.000     4   3.2733
       11     0.00000     0.2237E+02     1.000     2   3.3424
       12     0.00000     0.6104E+01     2.000     3   3.5351
       13     0.00000     0.5411E+01     2.000     3   3.5811
       14     0.00000     0.1718E+02     1.000     2   3.6723
       15     0.00000     0.1095E+02     2.000     4   3.7099
       16     0.00000     0.7864E+01     2.000     3   3.7446
       17     0.00000     0.1293E+02     1.000     4   3.7738
       18     0.00000     0.1487E+02     2.000     3   3.8797
       19     0.00000     0.1288E+02     2.000     3   3.8794
       20     0.00000     0.1096E+02     2.000     3   3.8888
       21     0.00000     0.1359E+02     1.000     2   3.9884
       23     0.00000     0.4088E+02     2.000     3   4.0170
       24     0.00000     0.3302E+02     1.000     4   4.0456
       25     0.00000     0.1300E+02     1.000     2   4.0462
       26     0.00000     0.9065E+01     2.000     4   4.0500
       27     0.00000     0.3989E+02     2.000     3   4.0693
       28     0.00000     0.3400E+02     2.000     3   4.0897
       29     0.00000     0.3232E+02     1.000     4   4.0923
       30     0.00000     0.3820E+01     1.000     4   4.1052
       31     0.00000     0.5284E+02     2.000     4   4.1183
       32     0.00000     0.5338E+01     2.000     5   4.1191
       33     0.00000     0.7552E+01     2.000     5   4.1650
       34     0.00000     0.2916E+02     2.000     3   4.1694
       35     0.00000     0.1799E+02     2.000     4   4.1701
       36     0.00000     0.1963E+02     2.000     4   4.1746
       37     0.00000     0.3307E+02     1.000     4   4.1911
       38     0.00000     0.4600E+02     2.000     4   4.1924
       39     0.00000     0.2350E+02     1.000     4   4.1960
       41     0.00000     0.2231E+02     2.000     4   4.2575
       42     0.00000     0.4549E+02     2.000     4   4.2645
       43     0.00000     0.1075E+02     2.000     3   4.2704
       45     0.00000     0.2650E+02     1.000     4   4.2926
       46     0.00000     0.8013E+02     2.000     5   4.2931
       47     0.00000     0.1561E+02     1.000     6   4.2938
       48     0.00000     0.2042E+02     1.000     4   4.3191
       49     0.00000     0.4048E+02     2.000     4   4.3397
       50     0.00000     0.5197E+02     2.000     5   4.3449
       51     0.00000     0.7146E+02     2.000     5   4.3627
       52     0.00000     0.8188E+02     2.000     5   4.3658
       53     0.00000     0.7320E+02     2.000     5   4.3707
       57     0.00000     0.1147E+02     2.000     3   4.4091
       58     0.00000     0.7248E+01     2.000     3   4.4139
       59     0.00000     0.7500E+01     2.000     4   4.4167
       60     0.00000     0.2870E+01     1.000     4   4.4164
       61     0.00000     0.3777E+01     1.000     4   4.4170
       62     0.00000     0.4163E+02     2.000     5   4.4278
       63     0.00000     0.4211E+02     2.000     5   4.4323
       64     0.00000     0.1390E+02     1.000     4   4.4339
       65     0.00000     0.5553E+01     2.000     5   4.4522
       66     0.00000     0.6509E+02     2.000     5   4.4628
       67     0.00000     0.2672E+01     2.000     4   4.4869
       68     0.00000     0.6293E+02     2.000     5   4.4893
       69     0.00000     0.6005E+02     1.000     6   4.5406
       70     0.00000     0.5643E+02     1.000     6   4.5455
       71     0.00000     0.6594E+01     2.000     3   4.5546
       72     0.00000     0.5699E+01     2.000     3   4.5566
       73     0.00000     0.6208E+01     2.000     3   4.5707
       74     0.00000     0.1359E+02     2.000     4   4.5777
       75     0.00000     0.6367E+01     2.000     3   4.5801
       76     0.00000     0.1198E+02     2.000     4   4.5852
       77     0.00000     0.9637E+01     2.000     5   4.5873
       78     0.00000     0.8576E+01     2.000     5   4.5870
       79     0.00000     0.1027E+03     2.000     6   4.6026
       80     0.00000     0.3605E+01     2.000     4   4.6202
       81     0.00000     0.4838E+02     1.000     6   4.6331
       82     0.00000     0.8191E+01     2.000     4   4.6579
       83     0.00000     0.4942E+02     1.000     6   4.6596
       84     0.00000     0.8538E+01     2.000     4   4.6778
       85     0.00000     0.3313E+01     2.000     3   4.7059
       86     0.00000     0.7978E+01     2.000     4   4.7251
       87     0.00000     0.1749E+02     2.000     4   4.7252
       88     0.00000     0.1565E+02     2.000     4   4.7269
       89     0.00000     0.1709E+02     2.000     4   4.7294
       90     0.00000     0.1783E+02     2.000     4   4.7308
       91     0.00000     0.8150E+01     2.000     4   4.7307
       93     0.00000     0.5972E+01     2.000     4   4.7356
       94     0.00000     0.3419E+02     2.000     5   4.7524
       95     0.00000     0.7527E+01     2.000     4   4.7536
       96     0.00000     0.3673E+02     2.000     5   4.7538
       97     0.00000     0.3236E+02     2.000     5   4.7555
       98     0.00000     0.2846E+02     1.000     6   4.7576
       99     0.00000     0.7602E+01     2.000     4   4.7582
      100     0.00000     0.4458E+01     1.000     4   4.7636
      101     0.00000     0.4193E+01     1.000     4   4.7639
      102     0.00000     0.1102E+02     2.000     5   4.7868
      103     0.00000     0.5911E+01     2.000     6   4.7875
      104     0.00000     0.1003E+02     2.000     4   4.8035
      105     0.00000     0.7190E+01     2.000     4   4.8196
      106     0.00000     0.4052E+01     2.000     4   4.8226
      107     0.00000     0.9994E+01     2.000     4   4.8253
      108     0.00000     0.1593E+02     2.000     5   4.8265
      109     0.00000     0.1711E+02     2.000     5   4.8327
      110     0.00000     0.4234E+01     2.000     5   4.8361
      111     0.00000     0.1200E+02     2.000     5   4.8386
      112     0.00000     0.5085E+01     2.000     4   4.8469
      113     0.00000     0.1747E+02     2.000     5   4.8481
      114     0.00000     0.1369E+02     2.000     5   4.8540
      115     0.00000     0.1769E+02     2.000     5   4.8595
      116     0.00000     0.1321E+02     2.000     5   4.8644
      117     0.00000     0.4615E+01     2.000     4   4.8762
      118     0.00000     0.8463E+01     2.000     5   4.8998
      119     0.00000     0.1181E+02     2.000     5   4.9010
      120     0.00000     0.8641E+01     2.000     5   4.9104
      121     0.00000     0.5531E+01     2.000     3   4.9204
      122     0.00000     0.6458E+01     2.000     5   4.9260
      123     0.00000     0.2578E+02     2.000     5   4.9267
      124     0.00000     0.8490E+01     2.000     5   4.9283
      125     0.00000     0.8130E+01     2.000     5   4.9283
      126     0.00000     0.4357E+01     1.000     4   4.9412
      127     0.00000     0.4537E+01     2.000     4   4.9461
      128     0.00000     0.7240E+01     2.000     3   4.9488
      129     0.00000     0.4605E+01     2.000     3   4.9577
      130     0.00000     0.6719E+01     2.000     5   4.9675
      131     0.00000     0.1138E+02     2.000     4   4.9696
      132     0.00000     0.1500E+02     2.000     5   4.9712
      133     0.00000     0.1216E+02     2.000     5   4.9709
      134     0.00000     0.1196E+02     2.000     4   4.9774
      135     0.00000     0.7015E+01     2.000     4   4.9784
      136     0.00000     0.2275E+02     2.000     5   4.9783
      137     0.00000     0.6902E+01     2.000     5   4.9780
      138     0.00000     0.2761E+01     2.000     5   4.9804
      139     0.00000     0.2821E+01     2.000     5   4.9801
      140     0.00000     0.8402E+01     2.000     5   4.9899
      141     0.00000     0.8105E+01     2.000     5   4.9899
      142     0.00000     0.2173E+02     2.000     5   4.9956
      143     0.00000     0.7498E+01     1.000     4   4.9980
      144     0.00000     0.1925E+02     2.000     5   4.9982
      145     0.00000     0.4416E+02     2.000     6   5.0013
      146     0.00000     0.9581E+01     2.000     4   5.0068
      147     0.00000     0.3223E+01     1.000     4   5.0157
      148     0.00000     0.4139E+02     2.000     6   5.0242
      149     0.00000     0.2667E+02     2.000     5   5.0266
      150     0.00000     0.7323E+01     2.000     4   5.0339
      151     0.00000     0.2550E+02     2.000     6   5.0343
      152     0.00000     0.1778E+02     2.000     5   5.0354
      153     0.00000     0.1956E+02     2.000     6   5.0392
      154     0.00000     0.8669E+01     2.000     4   5.0502
