# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.3580
        2     0.00000     0.9980E+02     1.000     2   2.3598
        3     0.00000     0.9902E+02     1.000     2   2.3668
        4     0.00000     0.9896E+02     1.000     2   2.3674
        5     0.00000     0.1148E+02     1.000     2   3.1457
        6     0.00000     0.1141E+02     1.000     2   3.1532
        7     0.00000     0.1138E+02     1.000     2   3.1566
        8     0.00000     0.1122E+02     1.000     2   3.1732
        9     0.00000     0.3859E+02     1.000     2   3.3117
       10     0.00000     0.3845E+02     1.000     2   3.3161
       11     0.00000     0.9933E+01     1.000     2   3.3219
       12     0.00000     0.9867E+01     1.000     2   3.3302
       13     0.00000     0.3793E+02     1.000     2   3.3330
       14     0.00000     0.3708E+02     1.000     2   3.3609
       15     0.00000     0.7400E+01     1.000     2   3.7040
       16     0.00000     0.2826E+02     1.000     2   3.7112
       17     0.00000     0.2821E+02     1.000     2   3.7134
       18     0.00000     0.4202E+02     2.000     3   3.7523
       19     0.00000     0.4202E+02     2.000     3   3.7540
       20     0.00000     0.4240E+02     2.000     3   3.7563
       21     0.00000     0.7099E+01     1.000     2   3.7606
       22     0.00000     0.4211E+02     2.000     3   3.7712
       23     0.00000     0.1283E+02     2.000     3   3.7849
       24     0.00000     0.1251E+02     2.000     3   3.8125
       25     0.00000     0.9274E+01     2.000     3   3.8629
       26     0.00000     0.9183E+01     2.000     3   3.8693
       27     0.00000     0.7178E+01     2.000     3   3.9538
       28     0.00000     0.7100E+01     2.000     3   3.9699
       29     0.00000     0.1741E+02     2.000     3   3.9785
       30     0.00000     0.1735E+02     2.000     3   3.9812
       31     0.00000     0.6792E+01     2.000     3   4.0462
       32     0.00000     0.6779E+01     2.000     3   4.0501
       33     0.00000     0.9061E+01     2.000     3   4.0636
       34     0.00000     0.9254E+01     2.000     3   4.1059
       35     0.00000     0.5395E+01     1.000     2   4.1522
       36     0.00000     0.5374E+01     1.000     2   4.1578
       37     0.00000     0.1335E+02     1.000     4   4.1795
       38     0.00000     0.1279E+02     1.000     4   4.1815
       39     0.00000     0.1355E+02     1.000     4   4.1919
       40     0.00000     0.1362E+02     1.000     4   4.1928
       41     0.00000     0.3108E+01     2.000     4   4.2082
       42     0.00000     0.8548E+01     2.000     3   4.2100
       43     0.00000     0.3514E+01     2.000     4   4.2229
       44     0.00000     0.6296E+01     2.000     3   4.2333
       45     0.00000     0.8798E+01     2.000     3   4.2353
       46     0.00000     0.6989E+01     1.000     4   4.2369
       47     0.00000     0.7427E+01     1.000     4   4.2458
       48     0.00000     0.8957E+01     2.000     3   4.2475
       49     0.00000     0.7408E+01     1.000     4   4.2490
       50     0.00000     0.6277E+01     2.000     3   4.2626
       51     0.00000     0.6836E+01     1.000     4   4.2642
       52     0.00000     0.1897E+02     2.000     3   4.2694
       53     0.00000     0.1894E+02     2.000     3   4.2726
       54     0.00000     0.4906E+01     1.000     2   4.2947
       55     0.00000     0.4895E+01     1.000     2   4.2983
       56     0.00000     0.3337E+01     2.000     3   4.3011
       59     0.00000     0.1048E+02     2.000     3   4.3243
       60     0.00000     0.3254E+01     2.000     3   4.3429
       61     0.00000     0.2054E+02     2.000     3   4.3500
       62     0.00000     0.2046E+02     2.000     3   4.3539
       63     0.00000     0.1108E+02     2.000     3   4.3581
       64     0.00000     0.1120E+02     2.000     3   4.3643
       65     0.00000     0.2344E+02     1.000     4   4.4052
       66     0.00000     0.2331E+02     1.000     4   4.4095
       67     0.00000     0.5825E+01     1.000     4   4.4142
       68     0.00000     0.5783E+01     1.000     4   4.4224
       69     0.00000     0.3204E+01     1.000     4   4.4231
       70     0.00000     0.1493E+02     2.000     3   4.4441
       71     0.00000     0.1491E+02     2.000     3   4.4437
       72     0.00000     0.3478E+01     1.000     4   4.4512
       73     0.00000     0.7806E+01     2.000     3   4.4794
       74     0.00000     0.7913E+01     2.000     3   4.4811
       75     0.00000     0.5922E+01     2.000     4   4.4869
       76     0.00000     0.3832E+01     2.000     4   4.5155
       77     0.00000     0.6280E+01     2.000     4   4.5162
       78     0.00000     0.9208E+01     2.000     3   4.5258
       79     0.00000     0.9273E+01     2.000     3   4.5270
       80     0.00000     0.4806E+01     2.000     4   4.5367
