# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0652
        2     0.00000     0.9947E+02     1.000     2   2.0695
        3     0.00000     0.8122E+02     1.000     2   2.2957
        4     0.00000     0.8106E+02     1.000     2   2.2974
        5     0.00000     0.9645E+01     1.000     2   2.9274
        6     0.00000     0.3944E+02     1.000     2   2.9504
        7     0.00000     0.3884E+02     1.000     2   2.9679
        8     0.00000     0.9087E+01     1.000     2   2.9955
        9     0.00000     0.3382E+02     1.000     2   3.1214
       10     0.00000     0.8141E+01     1.000     2   3.1247
       11     0.00000     0.8084E+01     1.000     2   3.1332
       12     0.00000     0.8042E+01     1.000     2   3.1393
       13     0.00000     0.3255E+02     1.000     2   3.1670
       14     0.00000     0.5310E+02     2.000     3   3.1678
       15     0.00000     0.5393E+02     2.000     3   3.1783
       16     0.00000     0.7755E+01     1.000     2   3.1834
       17     0.00000     0.3204E+02     1.000     2   3.2080
       18     0.00000     0.3145E+02     1.000     2   3.2306
       19     0.00000     0.6051E+02     2.000     3   3.2832
       20     0.00000     0.6472E+02     2.000     3   3.3086
       21     0.00000     0.6960E+01     1.000     2   3.3171
       22     0.00000     0.6690E+01     1.000     2   3.3671
       23     0.00000     0.2136E+02     1.000     4   3.3852
       24     0.00000     0.2311E+02     1.000     4   3.3887
       25     0.00000     0.3654E+02     1.000     4   3.4451
       26     0.00000     0.4320E+02     1.000     4   3.4502
       27     0.00000     0.2441E+02     1.000     2   3.5540
       28     0.00000     0.6820E+01     2.000     3   3.5841
       29     0.00000     0.6762E+01     2.000     3   3.5898
       30     0.00000     0.5633E+01     1.000     2   3.5920
       31     0.00000     0.2351E+02     1.000     2   3.6042
       32     0.00000     0.9790E+01     2.000     3   3.6479
       33     0.00000     0.3189E+02     2.000     3   3.6668
       34     0.00000     0.5587E+01     2.000     3   3.6683
       35     0.00000     0.5603E+01     2.000     3   3.6697
       36     0.00000     0.8189E+01     2.000     3   3.6721
       37     0.00000     0.3193E+02     2.000     3   3.6759
       38     0.00000     0.7835E+01     2.000     3   3.7237
       39     0.00000     0.1454E+02     2.000     3   3.7868
       40     0.00000     0.1100E+02     2.000     4   3.8002
       41     0.00000     0.1057E+02     2.000     4   3.8015
       42     0.00000     0.1989E+02     1.000     2   3.8290
       43     0.00000     0.1903E+02     1.000     2   3.8918
       44     0.00000     0.6234E+01     2.000     3   3.9451
       45     0.00000     0.6201E+01     2.000     3   3.9464
       46     0.00000     0.6386E+01     2.000     3   3.9600
       47     0.00000     0.6517E+01     2.000     3   3.9652
       48     0.00000     0.7141E+01     2.000     3   3.9894
       49     0.00000     0.7811E+01     2.000     3   4.0077
       50     0.00000     0.5011E+01     1.000     4   4.0196
       51     0.00000     0.1335E+02     2.000     3   4.0729
       52     0.00000     0.1529E+02     2.000     3   4.0834
       53     0.00000     0.1246E+02     2.000     3   4.0833
       54     0.00000     0.4307E+01     1.000     4   4.0878
       55     0.00000     0.1339E+02     2.000     3   4.1003
       56     0.00000     0.1613E+02     1.000     2   4.1042
       59     0.00000     0.3878E+01     1.000     2   4.1216
       60     0.00000     0.9719E+01     1.000     4   4.1211
       62     0.00000     0.9906E+01     1.000     4   4.1257
       63     0.00000     0.1473E+02     2.000     3   4.1294
       64     0.00000     0.1124E+02     1.000     4   4.1305
       65     0.00000     0.3233E+01     2.000     4   4.1347
       66     0.00000     0.1111E+02     1.000     4   4.1390
       67     0.00000     0.8795E+01     2.000     3   4.1447
       68     0.00000     0.4311E+01     2.000     3   4.1500
       69     0.00000     0.1559E+02     1.000     2   4.1536
       71     0.00000     0.3751E+01     1.000     2   4.1714
       72     0.00000     0.3794E+02     2.000     3   4.1731
       73     0.00000     0.4101E+02     2.000     3   4.1952
       74     0.00000     0.4038E+02     2.000     3   4.2009
       75     0.00000     0.1503E+02     1.000     2   4.2075
       76     0.00000     0.3741E+01     1.000     4   4.2116
       77     0.00000     0.3789E+01     1.000     4   4.2168
       78     0.00000     0.3707E+01     1.000     4   4.2177
       79     0.00000     0.4322E+02     2.000     3   4.2288
       81     0.00000     0.2646E+02     1.000     4   4.2419
       82     0.00000     0.8898E+01     2.000     3   4.2442
       83     0.00000     0.7017E+01     2.000     4   4.2453
       84     0.00000     0.3823E+01     2.000     5   4.2462
       85     0.00000     0.4035E+02     2.000     3   4.2472
       86     0.00000     0.1369E+02     2.000     3   4.2475
       87     0.00000     0.2938E+02     1.000     4   4.2481
       88     0.00000     0.3774E+01     2.000     5   4.2568
       89     0.00000     0.5169E+02     2.000     4   4.2641
       90     0.00000     0.1443E+02     1.000     2   4.2687
       91     0.00000     0.2481E+02     1.000     4   4.2704
       92     0.00000     0.7260E+01     2.000     4   4.2710
       93     0.00000     0.4102E+01     1.000     4   4.2749
       94     0.00000     0.5691E+02     2.000     4   4.2760
       95     0.00000     0.4353E+02     2.000     3   4.2805
       96     0.00000     0.1838E+02     2.000     4   4.2849
       97     0.00000     0.3846E+02     1.000     4   4.2862
       98     0.00000     0.1252E+02     2.000     3   4.2869
       99     0.00000     0.2476E+02     1.000     4   4.2871
      100     0.00000     0.2964E+02     1.000     4   4.2869
      101     0.00000     0.3391E+02     1.000     4   4.2923
      102     0.00000     0.1916E+02     2.000     4   4.2950
      104     0.00000     0.4166E+02     1.000     4   4.3039
      105     0.00000     0.4052E+01     2.000     4   4.3162
      106     0.00000     0.1359E+02     1.000     4   4.3235
      107     0.00000     0.5334E+01     2.000     5   4.3319
      108     0.00000     0.5565E+01     2.000     5   4.3353
      109     0.00000     0.1873E+02     2.000     4   4.3404
      110     0.00000     0.2953E+02     2.000     3   4.3480
      111     0.00000     0.3341E+01     1.000     2   4.3492
      112     0.00000     0.3174E+01     2.000     4   4.3609
      114     0.00000     0.1923E+02     2.000     4   4.3638
      117     0.00000     0.6661E+01     2.000     3   4.3850
      118     0.00000     0.2310E+02     2.000     4   4.3858
      120     0.00000     0.4259E+02     2.000     4   4.3877
      121     0.00000     0.2961E+02     2.000     3   4.4007
      122     0.00000     0.3671E+01     2.000     4   4.4053
      123     0.00000     0.4600E+02     2.000     4   4.4125
      124     0.00000     0.4297E+02     2.000     4   4.4126
      125     0.00000     0.2343E+02     2.000     4   4.4174
      126     0.00000     0.5990E+01     2.000     3   4.4244
      127     0.00000     0.4592E+02     2.000     4   4.4392
      129     0.00000     0.1146E+02     2.000     3   4.4631
      130     0.00000     0.1028E+02     1.000     6   4.4636
      131     0.00000     0.1128E+02     1.000     6   4.4672
      132     0.00000     0.3643E+01     2.000     3   4.4750
      133     0.00000     0.8720E+01     2.000     5   4.4781
      134     0.00000     0.6563E+02     2.000     5   4.4814
      135     0.00000     0.7152E+02     2.000     5   4.4864
      136     0.00000     0.6722E+02     2.000     5   4.4878
      137     0.00000     0.2460E+02     1.000     4   4.4885
      138     0.00000     0.6848E+02     2.000     5   4.4975
      139     0.00000     0.1205E+02     2.000     4   4.5005
      140     0.00000     0.2138E+02     1.000     4   4.5013
      141     0.00000     0.4648E+02     2.000     5   4.5023
      142     0.00000     0.7952E+02     2.000     5   4.5036
      144     0.00000     0.5114E+02     2.000     5   4.5054
      145     0.00000     0.3846E+02     2.000     4   4.5099
      146     0.00000     0.8607E+02     2.000     5   4.5143
      147     0.00000     0.2517E+02     1.000     4   4.5327
      149     0.00000     0.4123E+02     2.000     4   4.5423
      150     0.00000     0.1231E+02     1.000     2   4.5467
      151     0.00000     0.2123E+02     1.000     4   4.5477
      152     0.00000     0.4111E+02     2.000     5   4.5477
      153     0.00000     0.6322E+02     2.000     5   4.5496
      154     0.00000     0.3426E+01     2.000     3   4.5514
      155     0.00000     0.6974E+02     2.000     5   4.5541
      156     0.00000     0.4414E+02     2.000     5   4.5589
      157     0.00000     0.2879E+01     1.000     2   4.5860
