# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0655
        2     0.00000     0.9942E+02     1.000     2   2.0701
        3     0.00000     0.8091E+02     1.000     2   2.2981
        4     0.00000     0.8063E+02     1.000     2   2.3011
        5     0.00000     0.3867E+02     1.000     2   2.9661
        6     0.00000     0.3798E+02     1.000     2   2.9863
        7     0.00000     0.9166E+01     1.000     2   2.9920
        8     0.00000     0.8475E+01     1.000     2   3.0834
        9     0.00000     0.8270E+01     1.000     2   3.1125
       10     0.00000     0.8145E+01     1.000     2   3.1306
       11     0.00000     0.8084E+01     1.000     2   3.1396
       12     0.00000     0.3282E+02     1.000     2   3.1506
       13     0.00000     0.3255E+02     1.000     2   3.1607
       14     0.00000     0.7912E+01     1.000     2   3.1654
       15     0.00000     0.5466E+02     2.000     3   3.1753
       16     0.00000     0.5556E+02     2.000     3   3.1881
       17     0.00000     0.3060E+02     1.000     2   3.2585
       18     0.00000     0.3003E+02     1.000     2   3.2819
       19     0.00000     0.6332E+02     2.000     3   3.3003
       20     0.00000     0.6524E+02     2.000     3   3.3033
       21     0.00000     0.6847E+01     1.000     2   3.3440
       22     0.00000     0.2381E+02     1.000     4   3.3846
       23     0.00000     0.2587E+02     1.000     4   3.3898
       24     0.00000     0.4400E+02     1.000     4   3.4458
       25     0.00000     0.4133E+02     1.000     4   3.4501
       26     0.00000     0.5830E+01     1.000     2   3.5521
       27     0.00000     0.2413E+02     1.000     2   3.5622
       28     0.00000     0.6949E+01     2.000     3   3.5877
       29     0.00000     0.2356E+02     1.000     2   3.5937
       30     0.00000     0.5617E+01     1.000     2   3.6017
       31     0.00000     0.6793E+01     2.000     3   3.6149
       32     0.00000     0.5750E+01     2.000     3   3.6643
       33     0.00000     0.5706E+01     2.000     3   3.6849
       34     0.00000     0.8134E+01     2.000     3   3.6861
       35     0.00000     0.3178E+02     2.000     3   3.6936
       36     0.00000     0.3182E+02     2.000     3   3.7028
       37     0.00000     0.8339E+01     2.000     3   3.7317
       38     0.00000     0.8099E+01     2.000     3   3.7568
       39     0.00000     0.1139E+02     2.000     4   3.7970
       40     0.00000     0.1173E+02     2.000     4   3.8166
       41     0.00000     0.1965E+02     1.000     2   3.8218
       42     0.00000     0.1332E+02     2.000     3   3.8237
