# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0652
        2     0.00000     0.9948E+02     1.000     2   2.0695
        3     0.00000     0.8138E+02     1.000     2   2.2957
        4     0.00000     0.8122E+02     1.000     2   2.2974
        5     0.00000     0.9480E+01     1.000     2   2.9361
        6     0.00000     0.3906E+02     1.000     2   2.9679
        7     0.00000     0.3883E+02     1.000     2   2.9746
        8     0.00000     0.9002E+01     1.000     2   2.9955
        9     0.00000     0.8068E+01     1.000     2   3.1247
       10     0.00000     0.8012E+01     1.000     2   3.1332
       11     0.00000     0.7906E+01     1.000     2   3.1492
       12     0.00000     0.3315E+02     1.000     2   3.1514
       13     0.00000     0.3273E+02     1.000     2   3.1670
       14     0.00000     0.5341E+02     2.000     3   3.1783
       15     0.00000     0.5438E+02     2.000     3   3.1799
       16     0.00000     0.7686E+01     1.000     2   3.1834
       17     0.00000     0.3216E+02     1.000     2   3.2080
       18     0.00000     0.3157E+02     1.000     2   3.2306
       19     0.00000     0.6316E+02     2.000     3   3.2983
       20     0.00000     0.6409E+02     2.000     3   3.3086
       21     0.00000     0.6901E+01     1.000     2   3.3171
       22     0.00000     0.6634E+01     1.000     2   3.3671
       23     0.00000     0.2408E+02     1.000     4   3.3852
       24     0.00000     0.2274E+02     1.000     4   3.3887
       25     0.00000     0.4050E+02     1.000     4   3.4451
       26     0.00000     0.4216E+02     1.000     4   3.4502
       27     0.00000     0.2417E+02     1.000     2   3.5741
       28     0.00000     0.6510E+01     2.000     3   3.5898
       29     0.00000     0.5589E+01     1.000     2   3.5920
       30     0.00000     0.6444E+01     2.000     3   3.6011
       31     0.00000     0.2363E+02     1.000     2   3.6042
       32     0.00000     0.9555E+01     2.000     3   3.6479
       33     0.00000     0.3137E+02     2.000     3   3.6668
       34     0.00000     0.5415E+01     2.000     3   3.6683
       35     0.00000     0.8132E+01     2.000     3   3.6721
       36     0.00000     0.5429E+01     2.000     3   3.6747
       37     0.00000     0.3140E+02     2.000     3   3.6759
       38     0.00000     0.7620E+01     2.000     3   3.7237
       39     0.00000     0.1063E+02     2.000     4   3.8002
       40     0.00000     0.1432E+02     2.000     3   3.8012
       41     0.00000     0.1083E+02     2.000     4   3.8064
       42     0.00000     0.1976E+02     1.000     2   3.8290
       43     0.00000     0.1890E+02     1.000     2   3.8918
       44     0.00000     0.6168E+01     2.000     3   3.9451
       45     0.00000     0.5995E+01     2.000     3   3.9464
       46     0.00000     0.6324E+01     2.000     3   3.9600
       47     0.00000     0.6456E+01     2.000     3   3.9652
       48     0.00000     0.7080E+01     2.000     3   3.9894
       49     0.00000     0.7652E+01     2.000     3   4.0077
       50     0.00000     0.4798E+01     1.000     4   4.0283
       51     0.00000     0.1228E+02     2.000     3   4.0833
       52     0.00000     0.1317E+02     2.000     3   4.0830
       53     0.00000     0.4121E+01     1.000     4   4.0878
       54     0.00000     0.1318E+02     2.000     3   4.1003
       56     0.00000     0.1475E+02     2.000     3   4.1085
