# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
        1     0.00000     0.1000E+03     1.000     2   2.0652
        2     0.00000     0.9947E+02     1.000     2   2.0695
        3     0.00000     0.8127E+02     1.000     2   2.2957
        4     0.00000     0.8111E+02     1.000     2   2.2974
        5     0.00000     0.9560E+01     1.000     2   2.9361
        6     0.00000     0.3890E+02     1.000     2   2.9679
        7     0.00000     0.3867E+02     1.000     2   2.9746
        8     0.00000     0.9077E+01     1.000     2   2.9955
        9     0.00000     0.8133E+01     1.000     2   3.1247
       10     0.00000     0.8076E+01     1.000     2   3.1332
       11     0.00000     0.7969E+01     1.000     2   3.1492
       12     0.00000     0.3302E+02     1.000     2   3.1514
       13     0.00000     0.3259E+02     1.000     2   3.1670
       14     0.00000     0.5387E+02     2.000     3   3.1783
       15     0.00000     0.5485E+02     2.000     3   3.1799
       16     0.00000     0.7747E+01     1.000     2   3.1834
       17     0.00000     0.3206E+02     1.000     2   3.2080
       18     0.00000     0.3148E+02     1.000     2   3.2306
       19     0.00000     0.6366E+02     2.000     3   3.2983
       20     0.00000     0.6460E+02     2.000     3   3.3086
       21     0.00000     0.6954E+01     1.000     2   3.3171
       22     0.00000     0.6684E+01     1.000     2   3.3671
       23     0.00000     0.2442E+02     1.000     4   3.3852
       24     0.00000     0.2305E+02     1.000     4   3.3887
       25     0.00000     0.4128E+02     1.000     4   3.4451
       26     0.00000     0.4297E+02     1.000     4   3.4502
       27     0.00000     0.2407E+02     1.000     2   3.5741
       28     0.00000     0.6722E+01     2.000     3   3.5898
       29     0.00000     0.5629E+01     1.000     2   3.5920
       30     0.00000     0.6656E+01     2.000     3   3.6011
       31     0.00000     0.2353E+02     1.000     2   3.6042
       32     0.00000     0.9755E+01     2.000     3   3.6479
       33     0.00000     0.3181E+02     2.000     3   3.6668
       34     0.00000     0.5563E+01     2.000     3   3.6683
       35     0.00000     0.8177E+01     2.000     3   3.6721
       36     0.00000     0.5577E+01     2.000     3   3.6747
       37     0.00000     0.3184E+02     2.000     3   3.6759
       38     0.00000     0.7797E+01     2.000     3   3.7237
       39     0.00000     0.1095E+02     2.000     4   3.8002
       40     0.00000     0.1455E+02     2.000     3   3.8012
       41     0.00000     0.1116E+02     2.000     4   3.8064
       42     0.00000     0.1992E+02     1.000     2   3.8290
       43     0.00000     0.1906E+02     1.000     2   3.8918
       44     0.00000     0.6225E+01     2.000     3   3.9451
       45     0.00000     0.6180E+01     2.000     3   3.9464
       46     0.00000     0.6378E+01     2.000     3   3.9600
       47     0.00000     0.6509E+01     2.000     3   3.9652
       48     0.00000     0.7134E+01     2.000     3   3.9894
       49     0.00000     0.7792E+01     2.000     3   4.0077
       50     0.00000     0.4987E+01     1.000     4   4.0283
       51     0.00000     0.1248E+02     2.000     3   4.0833
       52     0.00000     0.1334E+02     2.000     3   4.0830
       53     0.00000     0.4296E+01     1.000     4   4.0878
       54     0.00000     0.1335E+02     2.000     3   4.1003
       56     0.00000     0.1497E+02     2.000     3   4.1085
       57     0.00000     0.9655E+01     1.000     4   4.1211
       59     0.00000     0.9839E+01     1.000     4   4.1257
       61     0.00000     0.1469E+02     2.000     3   4.1294
       62     0.00000     0.1114E+02     1.000     4   4.1305
       63     0.00000     0.3177E+01     2.000     4   4.1347
       64     0.00000     0.1102E+02     1.000     4   4.1390
       65     0.00000     0.8793E+01     2.000     3   4.1447
       66     0.00000     0.4291E+01     2.000     3   4.1500
       67     0.00000     0.1563E+02     1.000     2   4.1534
       68     0.00000     0.1563E+02     1.000     2   4.1536
       70     0.00000     0.3750E+01     1.000     2   4.1714
       71     0.00000     0.4097E+02     2.000     3   4.1976
       72     0.00000     0.4036E+02     2.000     3   4.2009
       73     0.00000     0.3731E+01     1.000     4   4.2116
       74     0.00000     0.3779E+01     1.000     4   4.2168
       75     0.00000     0.3677E+01     1.000     4   4.2276
       76     0.00000     0.4313E+02     2.000     3   4.2288
       77     0.00000     0.4232E+02     2.000     3   4.2319
       78     0.00000     0.2994E+02     1.000     4   4.2419
       80     0.00000     0.8878E+01     2.000     3   4.2442
       81     0.00000     0.1365E+02     2.000     3   4.2475
       82     0.00000     0.2929E+02     1.000     4   4.2481
       83     0.00000     0.7354E+01     2.000     4   4.2553
       84     0.00000     0.3736E+01     2.000     5   4.2568
       85     0.00000     0.3927E+01     2.000     5   4.2583
       86     0.00000     0.1455E+02     1.000     2   4.2595
       87     0.00000     0.1446E+02     1.000     2   4.2687
       88     0.00000     0.7163E+01     2.000     4   4.2710
       89     0.00000     0.4347E+02     2.000     3   4.2732
       90     0.00000     0.4104E+01     1.000     4   4.2749
       91     0.00000     0.5664E+02     2.000     4   4.2760
       92     0.00000     0.5647E+02     2.000     4   4.2761
       93     0.00000     0.4351E+02     2.000     3   4.2805
       94     0.00000     0.1248E+02     2.000     3   4.2869
       95     0.00000     0.2466E+02     1.000     4   4.2871
       96     0.00000     0.3368E+02     1.000     4   4.2869
       97     0.00000     0.3381E+02     1.000     4   4.2923
       98     0.00000     0.1910E+02     2.000     4   4.2950
       99     0.00000     0.2471E+02     1.000     4   4.2946
      100     0.00000     0.1902E+02     2.000     4   4.2970
      101     0.00000     0.3445E+01     1.000     2   4.3012
      103     0.00000     0.4135E+02     1.000     4   4.3039
      104     0.00000     0.4035E+02     1.000     4   4.3104
      105     0.00000     0.1351E+02     1.000     4   4.3235
      106     0.00000     0.5770E+01     2.000     5   4.3319
      107     0.00000     0.4033E+01     2.000     4   4.3355
      108     0.00000     0.5509E+01     2.000     5   4.3353
      109     0.00000     0.3340E+01     1.000     2   4.3492
      110     0.00000     0.1932E+02     2.000     4   4.3554
      111     0.00000     0.3128E+01     2.000     4   4.3609
      113     0.00000     0.1914E+02     2.000     4   4.3638
      116     0.00000     0.3268E+01     1.000     2   4.3835
      118     0.00000     0.3015E+02     2.000     3   4.3890
      119     0.00000     0.2956E+02     2.000     3   4.4007
      120     0.00000     0.4630E+02     2.000     4   4.4027
      121     0.00000     0.3650E+01     2.000     4   4.4053
      122     0.00000     0.4580E+02     2.000     4   4.4125
      123     0.00000     0.2340E+02     2.000     4   4.4129
      124     0.00000     0.2327E+02     2.000     4   4.4174
      125     0.00000     0.5971E+01     2.000     3   4.4244
      126     0.00000     0.4571E+02     2.000     4   4.4372
      127     0.00000     0.4562E+02     2.000     4   4.4392
      129     0.00000     0.1144E+02     2.000     3   4.4631
      130     0.00000     0.1145E+02     1.000     6   4.4636
      131     0.00000     0.1106E+02     1.000     6   4.4672
      132     0.00000     0.3643E+01     2.000     3   4.4750
      133     0.00000     0.7167E+02     2.000     5   4.4814
      134     0.00000     0.8960E+01     2.000     5   4.4824
      135     0.00000     0.8270E+01     2.000     3   4.4849
      136     0.00000     0.7083E+02     2.000     5   4.4864
      137     0.00000     0.6796E+02     2.000     5   4.4975
      138     0.00000     0.6902E+02     2.000     5   4.4999
      139     0.00000     0.1197E+02     2.000     4   4.5005
      140     0.00000     0.5095E+02     2.000     5   4.5023
      142     0.00000     0.5069E+02     2.000     5   4.5054
      143     0.00000     0.8502E+02     2.000     5   4.5143
      144     0.00000     0.8409E+02     2.000     5   4.5157
      145     0.00000     0.2559E+02     1.000     4   4.5185
      146     0.00000     0.3308E+01     2.000     3   4.5199
      147     0.00000     0.2125E+02     1.000     4   4.5313
      148     0.00000     0.2499E+02     1.000     4   4.5327
      150     0.00000     0.4108E+02     2.000     4   4.5359
      151     0.00000     0.4097E+02     2.000     4   4.5423
      152     0.00000     0.1233E+02     1.000     2   4.5467
      153     0.00000     0.2112E+02     1.000     4   4.5477
      154     0.00000     0.6903E+02     2.000     5   4.5496
      155     0.00000     0.3592E+01     2.000     3   4.5502
      156     0.00000     0.3424E+01     2.000     3   4.5514
      157     0.00000     0.6909E+02     2.000     5   4.5541
