# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
      232     0.00000     0.8615E+01     2.000     3   4.8236
      233     0.00000     0.8786E+01     2.000     4   4.8255
      234     0.00000     0.5553E+02     1.000     6   4.8250
      235     0.00000     0.8830E+01     2.000     4   4.8299
      236     0.00000     0.5702E+02     1.000     6   4.8308
      237     0.00000     0.9233E+01     2.000     4   4.8431
      238     0.00000     0.9264E+01     2.000     4   4.8464
      239     0.00000     0.4670E+01     2.000     3   4.8482
      240     0.00000     0.3485E+01     2.000     3   4.8491
      241     0.00000     0.8255E+01     2.000     4   4.8506
      242     0.00000     0.5003E+01     2.000     3   4.8521
      243     0.00000     0.1338E+02     2.000     3   4.8528
      244     0.00000     0.8215E+01     2.000     4   4.8584
      246     0.00000     0.5265E+01     2.000     6   4.8786
      247     0.00000     0.5371E+01     2.000     6   4.8848
      248     0.00000     0.3600E+01     2.000     4   4.8852
      249     0.00000     0.1621E+02     2.000     4   4.8938
      250     0.00000     0.6045E+01     2.000     5   4.8934
      251     0.00000     0.3096E+01     2.000     5   4.8957
      252     0.00000     0.1622E+02     2.000     4   4.8963
      253     0.00000     0.2177E+02     2.000     4   4.8982
      254     0.00000     0.1023E+02     2.000     5   4.8978
      255     0.00000     0.4731E+01     2.000     4   4.9008
      256     0.00000     0.1035E+02     2.000     5   4.9026
      257     0.00000     0.1727E+02     2.000     4   4.9043
      259     0.00000     0.4671E+01     2.000     4   4.9073
      260     0.00000     0.1717E+02     2.000     4   4.9076
      261     0.00000     0.1392E+02     2.000     5   4.9090
      263     0.00000     0.1326E+02     2.000     5   4.9169
      264     0.00000     0.1710E+02     2.000     4   4.9189
      265     0.00000     0.4406E+01     2.000     4   4.9211
      266     0.00000     0.1386E+02     2.000     5   4.9211
      268     0.00000     0.1309E+02     2.000     5   4.9235
      269     0.00000     0.7631E+01     1.000     4   4.9241
      270     0.00000     0.1698E+02     2.000     4   4.9248
      271     0.00000     0.1884E+02     2.000     5   4.9257
      272     0.00000     0.4091E+01     2.000     4   4.9315
      273     0.00000     0.3149E+02     2.000     5   4.9326
      275     0.00000     0.7710E+01     2.000     4   4.9366
      276     0.00000     0.1864E+02     2.000     5   4.9368
      277     0.00000     0.3125E+02     2.000     5   4.9366
      278     0.00000     0.2519E+02     1.000     6   4.9366
      279     0.00000     0.3013E+02     2.000     5   4.9381
      280     0.00000     0.2599E+02     1.000     6   4.9378
      281     0.00000     0.2999E+02     2.000     5   4.9435
      282     0.00000     0.7421E+01     2.000     5   4.9457
      283     0.00000     0.3318E+02     2.000     5   4.9486
      284     0.00000     0.3285E+02     2.000     5   4.9548
      285     0.00000     0.3575E+01     2.000     3   4.9595
      286     0.00000     0.3705E+01     2.000     4   4.9683
      287     0.00000     0.1060E+02     2.000     4   4.9691
      288     0.00000     0.1067E+02     2.000     4   4.9709
      289     0.00000     0.1966E+02     2.000     5   4.9714
      290     0.00000     0.3232E+01     2.000     4   4.9742
      291     0.00000     0.3347E+01     2.000     3   4.9768
      292     0.00000     0.8364E+01     2.000     4   4.9820
      293     0.00000     0.1764E+02     2.000     5   4.9827
      294     0.00000     0.1723E+02     2.000     5   4.9828
      295     0.00000     0.4400E+01     1.000     4   4.9838
      296     0.00000     0.4050E+01     1.000     4   4.9845
      297     0.00000     0.1892E+02     2.000     5   4.9880
      298     0.00000     0.8596E+01     2.000     5   4.9875
      299     0.00000     0.1856E+02     2.000     5   4.9900
      302     0.00000     0.3317E+01     2.000     4   4.9938
      303     0.00000     0.8631E+01     2.000     5   4.9946
      304     0.00000     0.8285E+01     2.000     5   4.9979
      305     0.00000     0.3675E+01     2.000     3   5.0023
      306     0.00000     0.5814E+01     2.000     3   5.0019
      307     0.00000     0.8254E+01     2.000     5   5.0047
      308     0.00000     0.6076E+01     2.000     3   5.0088
      309     0.00000     0.3105E+01     2.000     3   5.0168
      310     0.00000     0.1040E+02     2.000     4   5.0201
      312     0.00000     0.1039E+02     2.000     4   5.0278
      314     0.00000     0.1483E+02     2.000     5   5.0308
      315     0.00000     0.4084E+01     1.000     4   5.0363
      316     0.00000     0.7465E+01     2.000     4   5.0374
      317     0.00000     0.6855E+01     2.000     5   5.0393
      318     0.00000     0.6844E+01     2.000     5   5.0394
      319     0.00000     0.7481E+01     2.000     4   5.0398
      320     0.00000     0.1459E+02     2.000     5   5.0403
      322     0.00000     0.6271E+01     2.000     3   5.0484
      323     0.00000     0.7446E+01     2.000     5   5.0490
      326     0.00000     0.6227E+01     2.000     3   5.0534
      327     0.00000     0.7384E+01     2.000     5   5.0546
      328     0.00000     0.4106E+01     1.000     4   5.0561
      329     0.00000     0.4760E+01     1.000     4   5.0573
      330     0.00000     0.3154E+01     2.000     3   5.0573
      331     0.00000     0.9015E+01     2.000     4   5.0598
      332     0.00000     0.3224E+01     2.000     4   5.0607
      333     0.00000     0.4709E+01     1.000     4   5.0638
      334     0.00000     0.1197E+02     2.000     5   5.0644
      335     0.00000     0.5479E+01     2.000     4   5.0701
      336     0.00000     0.5890E+01     1.000     4   5.0729
      337     0.00000     0.9024E+01     2.000     4   5.0740
      338     0.00000     0.4632E+01     2.000     4   5.0750
      339     0.00000     0.1171E+02     2.000     5   5.0751
      340     0.00000     0.4197E+01     2.000     4   5.0799
      341     0.00000     0.3128E+01     2.000     4   5.0934
      342     0.00000     0.1626E+02     2.000     4   5.0940
      343     0.00000     0.2551E+02     2.000     5   5.0986
      344     0.00000     0.4704E+01     2.000     4   5.0990
      345     0.00000     0.7709E+01     1.000     4   5.0998
      346     0.00000     0.7774E+01     2.000     3   5.1004
      347     0.00000     0.3877E+01     2.000     5   5.1006
      348     0.00000     0.5467E+01     2.000     4   5.1011
      349     0.00000     0.7805E+01     2.000     3   5.1022
      350     0.00000     0.2549E+02     2.000     5   5.1030
      351     0.00000     0.1189E+02     2.000     4   5.1094
      352     0.00000     0.1188E+02     2.000     4   5.1126
      353     0.00000     0.5561E+01     2.000     5   5.1155
      354     0.00000     0.6073E+01     2.000     5   5.1152
      355     0.00000     0.1815E+02     2.000     6   5.1194
      356     0.00000     0.1314E+02     2.000     5   5.1236
      357     0.00000     0.4574E+01     2.000     3   5.1261
      358     0.00000     0.1825E+02     2.000     6   5.1264
      359     0.00000     0.4515E+01     2.000     3   5.1271
      360     0.00000     0.1018E+02     2.000     3   5.1333
      361     0.00000     0.9273E+01     2.000     3   5.1328
      362     0.00000     0.6747E+01     2.000     4   5.1360
      363     0.00000     0.6797E+01     2.000     4   5.1364
      364     0.00000     0.2227E+02     2.000     6   5.1361
      365     0.00000     0.2232E+02     2.000     6   5.1422
      366     0.00000     0.5888E+01     2.000     3   5.1428
      367     0.00000     0.5513E+01     2.000     3   5.1446
      368     0.00000     0.1160E+02     2.000     4   5.1465
      369     0.00000     0.1147E+02     2.000     4   5.1477
      370     0.00000     0.1800E+02     2.000     5   5.1566
      371     0.00000     0.1811E+02     2.000     5   5.1569
      373     0.00000     0.5761E+01     2.000     4   5.1578
      375     0.00000     0.7478E+01     1.000     4   5.1614
      376     0.00000     0.7407E+01     1.000     4   5.1614
      377     0.00000     0.6008E+01     2.000     3   5.1624
      378     0.00000     0.8683E+01     2.000     5   5.1635
      379     0.00000     0.3630E+01     2.000     5   5.1662
      380     0.00000     0.2088E+02     2.000     5   5.1670
      382     0.00000     0.2096E+02     2.000     5   5.1694
      383     0.00000     0.2680E+01     2.000     3   5.1702
      384     0.00000     0.4517E+01     2.000     4   5.1706
      385     0.00000     0.4956E+01     2.000     3   5.1719
      386     0.00000     0.2014E+02     2.000     5   5.1744
      387     0.00000     0.9421E+01     2.000     4   5.1756
      388     0.00000     0.2757E+01     2.000     5   5.1753
      390     0.00000     0.4996E+01     2.000     5   5.1775
      391     0.00000     0.6005E+01     2.000     5   5.1771
      392     0.00000     0.9350E+01     2.000     4   5.1807
      393     0.00000     0.1908E+02     2.000     6   5.1808
      394     0.00000     0.1996E+02     2.000     5   5.1813
      395     0.00000     0.2881E+02     2.000     5   5.1824
      396     0.00000     0.1527E+02     2.000     5   5.1845
      397     0.00000     0.8884E+01     2.000     4   5.1853
      398     0.00000     0.1889E+02     2.000     6   5.1863
      399     0.00000     0.8734E+01     2.000     4   5.1881
      400     0.00000     0.3604E+02     2.000     6   5.1881
      402     0.00000     0.1510E+02     2.000     5   5.1911
      403     0.00000     0.1140E+02     2.000     5   5.1931
      404     0.00000     0.3584E+02     2.000     6   5.1931
      405     0.00000     0.5515E+01     2.000     3   5.1944
      406     0.00000     0.8545E+01     2.000     4   5.1976
      407     0.00000     0.8816E+01     2.000     4   5.1991
      408     0.00000     0.6111E+01     2.000     5   5.2030
      409     0.00000     0.2385E+02     2.000     5   5.2057
      410     0.00000     0.6863E+01     2.000     4   5.2072
      411     0.00000     0.2812E+01     1.000     4   5.2091
      412     0.00000     0.8556E+01     2.000     4   5.2091
      413     0.00000     0.2347E+02     2.000     5   5.2087
      414     0.00000     0.3502E+02     2.000     6   5.2113
      415     0.00000     0.2753E+01     1.000     4   5.2147
      416     0.00000     0.4172E+01     2.000     3   5.2154
      417     0.00000     0.6743E+01     2.000     4   5.2166
      418     0.00000     0.3489E+02     2.000     6   5.2166
      419     0.00000     0.6894E+01     2.000     4   5.2192
      420     0.00000     0.9500E+01     2.000     4   5.2224
      421     0.00000     0.1370E+02     2.000     5   5.2223
      422     0.00000     0.1500E+02     2.000     5   5.2295
      424     0.00000     0.6177E+01     2.000     4   5.2341
      425     0.00000     0.1471E+02     2.000     5   5.2353
      426     0.00000     0.6647E+01     2.000     4   5.2365
      427     0.00000     0.1993E+02     2.000     5   5.2366
      428     0.00000     0.2792E+01     2.000     5   5.2380
      429     0.00000     0.1988E+02     2.000     5   5.2399
      430     0.00000     0.3133E+01     2.000     5   5.2398
      431     0.00000     0.4845E+01     2.000     4   5.2406
      432     0.00000     0.4372E+01     2.000     5   5.2441
      433     0.00000     0.3630E+02     2.000     6   5.2445
      434     0.00000     0.7008E+01     2.000     5   5.2452
      435     0.00000     0.6694E+01     2.000     5   5.2452
      436     0.00000     0.3574E+02     2.000     6   5.2455
      437     0.00000     0.6841E+01     2.000     5   5.2478
      438     0.00000     0.6525E+01     2.000     5   5.2478
      439     0.00000     0.2099E+02     1.000     6   5.2500
      440     0.00000     0.4355E+01     2.000     5   5.2513
      441     0.00000     0.2061E+02     1.000     6   5.2559
      442     0.00000     0.5778E+01     2.000     4   5.2588
      443     0.00000     0.5809E+01     2.000     4   5.2587
      444     0.00000     0.3042E+01     2.000     4   5.2636
      445     0.00000     0.1150E+02     2.000     5   5.2632
      446     0.00000     0.1155E+02     2.000     5   5.2638
      447     0.00000     0.4632E+01     1.000     4   5.2654
      448     0.00000     0.1309E+02     2.000     5   5.2651
      449     0.00000     0.9486E+01     2.000     5   5.2677
      450     0.00000     0.9499E+01     2.000     5   5.2691
      451     0.00000     0.2826E+01     2.000     4   5.2720
      452     0.00000     0.6900E+01     2.000     4   5.2732
      453     0.00000     0.8247E+01     2.000     4   5.2819
      454     0.00000     0.4569E+01     2.000     4   5.2816
      455     0.00000     0.3278E+02     2.000     6   5.2842
      456     0.00000     0.3266E+02     2.000     6   5.2838
      457     0.00000     0.1286E+02     2.000     5   5.2844
      458     0.00000     0.3558E+01     2.000     4   5.2881
      459     0.00000     0.5803E+01     2.000     4   5.2915
      460     0.00000     0.8123E+01     2.000     4   5.2965
      461     0.00000     0.5950E+01     2.000     4   5.3001
      462     0.00000     0.2989E+02     2.000     6   5.3039
      463     0.00000     0.3468E+01     2.000     5   5.3072
      464     0.00000     0.1242E+02     2.000     4   5.3096
      465     0.00000     0.3493E+01     2.000     5   5.3103
      466     0.00000     0.1394E+02     1.000     6   5.3117
      467     0.00000     0.1247E+02     2.000     4   5.3123
      468     0.00000     0.1168E+02     2.000     5   5.3125
      469     0.00000     0.6825E+01     2.000     4   5.3135
      470     0.00000     0.2946E+02     2.000     6   5.3134
      471     0.00000     0.7892E+01     2.000     3   5.3146
      472     0.00000     0.9355E+01     2.000     4   5.3146
      473     0.00000     0.1160E+02     2.000     4   5.3160
      474     0.00000     0.1200E+02     2.000     5   5.3179
      475     0.00000     0.5857E+01     2.000     4   5.3184
      476     0.00000     0.1376E+02     1.000     6   5.3184
      477     0.00000     0.1188E+02     2.000     5   5.3198
      478     0.00000     0.4701E+01     2.000     3   5.3202
      479     0.00000     0.4295E+01     2.000     5   5.3226
      480     0.00000     0.7856E+01     2.000     3   5.3242
      481     0.00000     0.4313E+01     2.000     5   5.3248
      482     0.00000     0.1162E+02     2.000     5   5.3262
      483     0.00000     0.4853E+01     2.000     5   5.3268
      484     0.00000     0.4707E+01     2.000     3   5.3275
      485     0.00000     0.2980E+01     2.000     4   5.3275
      486     0.00000     0.1244E+02     2.000     4   5.3283
      488     0.00000     0.4995E+01     2.000     3   5.3312
      489     0.00000     0.2973E+01     2.000     4   5.3334
      490     0.00000     0.4187E+01     2.000     4   5.3334
      492     0.00000     0.6415E+01     2.000     4   5.3357
      493     0.00000     0.1243E+02     2.000     4   5.3360
      494     0.00000     0.8837E+01     1.000     4   5.3367
      495     0.00000     0.4361E+01     2.000     4   5.3362
      498     0.00000     0.4730E+01     2.000     3   5.3383
      499     0.00000     0.1152E+02     2.000     4   5.3394
      500     0.00000     0.4316E+01     2.000     4   5.3401
      501     0.00000     0.6133E+01     2.000     5   5.3403
      502     0.00000     0.1319E+02     2.000     5   5.3407
      503     0.00000     0.7256E+01     2.000     4   5.3412
      504     0.00000     0.5182E+01     2.000     4   5.3415
      505     0.00000     0.7092E+01     2.000     5   5.3417
      506     0.00000     0.5295E+01     2.000     5   5.3413
      507     0.00000     0.1035E+02     2.000     4   5.3422
      508     0.00000     0.4209E+01     2.000     6   5.3419
      509     0.00000     0.5148E+01     2.000     4   5.3447
      510     0.00000     0.7734E+01     2.000     4   5.3454
      511     0.00000     0.8805E+01     1.000     4   5.3458
      512     0.00000     0.3068E+01     2.000     5   5.3459
      513     0.00000     0.1399E+02     2.000     4   5.3461
      514     0.00000     0.6974E+01     2.000     5   5.3464
      515     0.00000     0.5527E+01     2.000     5   5.3471
      516     0.00000     0.3138E+01     1.000     4   5.3477
      517     0.00000     0.7137E+01     2.000     6   5.3475
      518     0.00000     0.8651E+01     2.000     5   5.3480
      519     0.00000     0.1037E+02     2.000     4   5.3491
      520     0.00000     0.4685E+01     2.000     3   5.3496
      521     0.00000     0.3451E+01     2.000     3   5.3496
      522     0.00000     0.5970E+01     2.000     6   5.3499
      523     0.00000     0.2940E+02     2.000     5   5.3504
      524     0.00000     0.3151E+01     1.000     4   5.3524
      525     0.00000     0.6300E+01     2.000     4   5.3535
